Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	CBC protein expression	MD protein expression	STR protein expression	AMY protein expression	HIP protein expression	V1C protein expression	DFC protein expression	LOEUF	Synapse localization	Autism susceptibility
SF1	ENSG00000168066	splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950]	1	PF00013|PF16275|PF00098	KH_1|SF1-HH|zf-CCHC	KH domain|Splicing factor 1 helix-hairpin domain|Zinc knuckle	5.32061507678571	3.03724814259259	2.43947916666667	0.3244484	2.7534227	5.67174343671481	5.87314877584039	7.94207459222685	6.20219828358846	5.71046207397916	5.9946430783158	7.48350141281217	3.30025745142079	2.76722831957643	2.98105243006376	2.42660972085309	9.11421504352336	8.34173686504579	8.18434977062011	8.2555539294351	8.25123977175996	8.54460474746098	8.32049555382697	0.183	0	0
SF3A1	ENSG00000099995	splicing factor 3a subunit 1 [Source:HGNC Symbol;Acc:HGNC:10765]	1	PF00240|PF12230|PF01805	ubiquitin|Surp	Ubiquitin family|Surp module	0.225844004205357	0.0983469326685185	0	0	0	4.13286469494586	4.57153423213755	6.02950037114048	4.97551555111371	4.20565837981423	4.39533019444417	6.03635826570117	2.87401999561925	2.51076199296618	2.26864078735092	1.68841977908118	9.3452225476064	8.15907308657112	8.18829903448577	8.0650453833478	8.404124216569	8.74508317494641	8.54811015650739	0.298	0	0
SF3A2	ENSG00000104897	splicing factor 3a subunit 2 [Source:HGNC Symbol;Acc:HGNC:10766]	1	PF16835|PF12874	SF3A2|zf-met	Pre-mRNA-splicing factor SF3a complex subunit 2 (Prp11)|Zinc-finger of C2H2 type	0.01052894915	0.0122031201981481	0	0	0	4.67157644813065	4.9038071489444	6.98232054020045	5.15087644982843	4.74291704234935	4.85814515453368	6.75379170654624	2.58050172509164	2.66513647996743	2.75346662729279	1.82361653844045	8.84536272402372	7.39960009138641	7.51793294901254	7.79009102792287	7.50205934691479	7.98132147141653	7.87954575177189	0.399	0	0
SF3A3	ENSG00000183431	splicing factor 3a subunit 3 [Source:HGNC Symbol;Acc:HGNC:10767]	0	PF13297|PF16837|PF11931|PF12108	SF3A3|SF3a60_bindingd	Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9|Splicing factor SF3a60 binding domain	1.19029116223214	0.425417170055556	0.104592882	0	0.016631579	3.57041435461765	3.84642311011813	5.08376438102771	4.20026107981327	3.5408084348617	3.90008428082743	5.16516025575706	4.19861104408314	3.47186530605078	3.78696075220802	2.32973299161669	8.92092983529409	8.00000759428447	8.09791615028566	7.92614086350203	8.08163268886164	8.48792758289989	8.26181040673758	0.119	0	0
SF3B1	ENSG00000115524	splicing factor 3b subunit 1 [Source:HGNC Symbol;Acc:HGNC:10768]	0	PF08920	SF3b1	Splicing factor 3B subunit 1	7.18110537142857	6.26414534259259	2.27780723333333	3.2732503	3.98580945	5.04146203372573	5.30111569400969	7.06799358240277	5.50896417584686	5.19744475361783	5.32587927046061	7.16473600494357	4.63782778291671	4.60130172965601	4.59314392390865	4.0190297933513	9.8005526949544	8.50633144116859	8.40787091982195	8.49645160247471	8.4974039604092	8.86396243746446	8.86419303213689	0.066	0	1
SF3B2	ENSG00000087365	splicing factor 3b subunit 2 [Source:HGNC Symbol;Acc:HGNC:10769]	1	PF02037|PF04037|PF04046	SAP	SAP domain	1.98457060714286	1.24176134444444	0.088603606	0	0.107731172	5.78022084658941	6.05104793749872	7.20141822487238	6.25905399448194	5.788925791837	5.98927073358418	6.9491029936336	3.4723789160403	3.22510233291295	3.58699866073337	2.61116782925844	9.00772172007385	8.1019931845429	8.14976428246607	7.9942142500242	8.24578271347939	8.52447493497665	8.31821392463347	0.222	0	0
SF3B3	ENSG00000189091	splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]	0	PF03178|PF10433	CPSF_A|MMS1_N	CPSF A subunit region|Mono-functional DNA-alkylating methyl methanesulfonate N-term	1.10905240214286	0.919082581111111	0.0755541333333333	0	0	3.23416099323869	3.34657826517794	5.10179922866474	3.90407941215508	3.20066755921377	3.57445275127466	4.72335650449007	3.75331421907926	3.39041125529229	3.39779515548989	2.28132972416244	9.57506511883116	8.59270554421713	8.63034325175501	8.59002451059756	8.82758266413264	9.07258593382066	8.854849992975	0.178	0	0
SF3B4	ENSG00000143368	splicing factor 3b subunit 4 [Source:HGNC Symbol;Acc:HGNC:10771]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.00922853072142857	0.00435445955555556	0	0	0	4.0874288950853	4.20468851127495	5.46585042656672	4.57213781630314	4.07704640979285	4.36244884783293	5.97681956163953	3.2273793792914	2.43701959313876	2.92819719707166	1.81637804823444	8.07187859190912	7.24306119252737	7.25070808758027	7.38038913210262	7.16200183676944	7.30284433609275	7.43056555163243	0.208	0	0
SF3B6	ENSG00000115128	splicing factor 3b subunit 6 [Source:HGNC Symbol;Acc:HGNC:30096]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.547063546117857	0.221404988351852	0	0	0	5.82277347912364	5.84983917346495	6.03940053866777	5.6614218327891	5.72704368290716	5.95890761825281	6.8421617434997	4.56130097505706	4.15217852489592	4.35997622195616	3.15614841121423	8.2742228331686	7.39143709770946	7.24356296979433	7.45530182435788	7.36295621697345	7.60592675549275	7.35785236768979	0.679	0	0
SFPQ	ENSG00000116560	splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]	1	PF08075|PF00076	NOPS|RRM_1	NOPS (NUC059) domain|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	7.43618890892857	7.60037823703704	7.45557443333333	1.8730196	2.95132685	5.33025362360951	5.41599691053138	7.43357709581882	5.59871654549578	5.35878304818473	5.60818531955614	6.77853714116775	5.13850884170868	3.33299628700343	4.62823259927683	3.35268027478757	10.2434051085453	9.56454997441076	9.63896617377043	9.5745638715593	9.67987740233014	9.87166658619289	9.75259843519571	0.152	1	0
SFSWAP	ENSG00000061936	splicing factor SWAP homolog [Source:HGNC Symbol;Acc:HGNC:10790]	1	PF01805|PF09750	Surp	Surp module	4.90083011428571	2.34467353240741	1.9610231	0.38886324	1.55678415	3.95340493803284	4.04148393704595	5.5473773347348	4.25502479188896	4.10382491559023	4.14513940079113	4.87270565743652	1.46745740745826	1.573728950156	1.53204827823937	1.18404126797966	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.168	0	0
SKIV2L	ENSG00000204351|ENSG00000206353|ENSG00000223493|ENSG00000225737|ENSG00000228896|ENSG00000232616	Ski2 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:10898]	1	PF00270|PF08148|PF13234|PF00271	DEAD|DSHCT|rRNA_proc-arch|Helicase_C	DEAD/DEAH box helicase|DSHCT (NUC185) domain|rRNA-processing arch domain|Helicase conserved C-terminal domain	0.311555304607143	0.0112338433407407	0	0	0	3.58457773073864	3.84559542655978	5.36246112173864	4.4690068102986	3.71069073800225	3.92598992711026	5.33902333337275	2.51709189319239	2.15840363643178	2.29832105471776	1.55358688986178	7.38565192228336	7.95162046926917	7.79078455134544	7.73141607752442	8.07854072019829	7.69123133070489	7.82586803260008	0.877	0	0
SKIV2L2	ENSG00000039123	Ski2 like RNA helicase 2 [Source:HGNC Symbol;Acc:HGNC:18734]	1	PF13234|PF08148|PF00270|PF00271	rRNA_proc-arch|DSHCT|DEAD|Helicase_C	rRNA-processing arch domain|DSHCT (NUC185) domain|DEAD/DEAH box helicase|Helicase conserved C-terminal domain	5.08795894107143	4.96077636481481	3.28003196666667	0.70603204	3.0629385	2.90174157650088	3.18551137666333	4.5122837839694	3.55283199183235	3.07925180043354	3.37606529201435	4.5211072874275	3.56421604651327	2.84305634835034	2.95589844712099	2.12265124307501	7.0538045537746	6.97737123091857	6.98470169839607	6.97906222670969	6.98470169839607	7.06778159065023	7.07037193345148	0.328	0	0
SLBP	ENSG00000163950	stem-loop binding protein [Source:HGNC Symbol;Acc:HGNC:10904]	0	PF15247	SLBP_RNA_bind	Histone RNA hairpin-binding protein RNA-binding domain	0.679845125767857	0.204669613731481	0	0	0	4.71163806775696	4.70254673306474	5.51058537735833	5.08110950060353	4.6841061888722	5.10366128692711	5.42703286917433	3.21708743326131	3.06879621554569	3.49023152936638	2.59027258407261	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.748	0	0
SLC4A1AP	ENSG00000163798	solute carrier family 4 member 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:13813]	1	PF00035|PF00498	dsrm|FHA	Double-stranded RNA binding motif|FHA domain	1.89636360232143	0.635411866259259	0	0	0.005631579	3.98174307735332	4.13779039480876	5.67626881891038	4.93553518086802	4.00440251255086	4.48290635102045	4.59354500205602	1.72155354257664	1.45288069954094	1.72515563051494	1.58124417740424	7.29462723210308	6.95734095388008	6.95893339832273	6.95736152070675	6.95893339832273	6.95893339832273	6.95893339832273	0.788	0	0
SLIRP	ENSG00000119705	SRA stem-loop interacting RNA binding protein [Source:HGNC Symbol;Acc:HGNC:20495]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	5.04703571428571	2.79457282037037	0.294811710333333	0	0.41023685	5.00762609237618	4.98862561458475	4.72419458314782	5.20877865046818	4.75258269334431	5.22510522735854	4.89916112610089	4.18688811963646	2.80715648825557	3.02691820392144	2.19064008016144	9.74450755437163	9.55451587647511	9.3602005255721	8.68915041550641	8.98632902331026	9.58307658852926	9.45366778487629	1.907	0	0
SLTM	ENSG00000137776	SAFB like transcription modulator [Source:HGNC Symbol;Acc:HGNC:20709]	1	PF02037|PF00076	SAP|RRM_1	SAP domain|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.22854735535714	4.88851305	2.6026073	1.2580072	3.7899346	4.57339270545239	4.7245738788989	6.06503908623928	4.5925527154245	4.68232608542929	4.88480791209385	5.87766082639525	3.33270127619673	2.2162557003196	2.69512909556067	2.06624819459867	8.19006382235165	7.15826676244621	7.16330904261179	7.16084942560588	7.16330904261179	7.16330904261179	7.31079275048853	0.274	0	0
SLU7	ENSG00000164609	SLU7 homolog, splicing factor [Source:HGNC Symbol;Acc:HGNC:16939]	0	PF11708	NA	NA	2.28207547857143	1.04738891814815	0	0	0	3.97484131202325	4.28504335008065	5.1751652797733	4.71030501865619	4.09133594140496	4.36517459677277	4.63816653749823	1.93688555420416	1.89137937806785	2.23444778602073	1.6550083560311	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.755	0	0
SMG1	ENSG00000157106	SMG1, nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045]	0	PF02260|PF15785|PF00454	FATC|PI3_PI4_kinase	FATC domain|Phosphatidylinositol 3- and 4-kinase	5.6784262	4.68231921111111	2.31566553333333	0.8940569	2.38788625	2.53112440394893	2.86261504287646	5.54101760384682	3.05708456979728	2.63870176533813	2.83405989442289	4.41996354764259	1.63412995266431	1.446361928773	1.27275761768381	1.09936315583427	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.053	0	0
SMG6	ENSG00000070366	SMG6, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:17809]	1	PF13638|PF10374|PF10373	PIN_4|EST1|EST1_DNA_bind	PIN domain|Telomerase activating protein Est1|Est1 DNA/RNA binding domain	4.77609851428571	4.29484418888889	3.35003473333333	0.77017796	1.9804006	2.35273310536609	2.52147920898987	3.87487563832975	2.81559387228924	2.22151829557829	2.72850394752648	3.37079619324402	1.39700136103643	1.46663636799298	1.65713868917546	1.21646839613686	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.299	0	1
SMG8	ENSG00000167447	SMG8, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25551]	0	PF10220	NA	NA	0	0.00238095259259259	0	0	0	2.17587585097706	2.32527127079596	3.48220550829819	2.82900723461057	2.15310813520505	2.65563575969497	3.11952384531591	2.09993823867857	1.65190607701941	2.03689784393801	1.63406495945215	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.471	0	0
SMN1	ENSG00000172062|ENSG00000275349	survival of motor neuron 1, telomeric [Source:HGNC Symbol;Acc:HGNC:11117]	0	PF06003	SMN	Survival motor neuron protein (SMN)	0.0477681057946429	0.000531405064814815	0	0	0	1.78643326540664	1.77865645737018	2.53706864762322	1.85251427870877	1.84211396094039	2.01939235110089	2.42940439804805	1.23167992556624	1.02739663545105	1.00616951241095	0.666296258176894	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.929	0	0
SMN2	ENSG00000205571|ENSG00000273772|ENSG00000277773	survival of motor neuron 2, centromeric [Source:HGNC Symbol;Acc:HGNC:11118]	0	PF06003	SMN	Survival motor neuron protein (SMN)	0.0477681057946429	0.000531405064814815	0	0	0	1.60714326916023	1.46729252465997	2.24059215495924	1.53377263594087	1.59114321297468	1.73265126226617	1.96586184186277	1.07473113651376	0.79178664720292	0.830811697148787	0.506752095029195	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.868	0	0
SMNDC1	ENSG00000119953	survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]	0	PF06003	SMN	Survival motor neuron protein (SMN)	0.0821672292142857	0.0263774627037037	0	0	0	2.72605953932312	2.85414429896528	4.08288989593183	2.77942783235915	2.72160452207871	3.06152391987079	4.04395687279021	1.85893357198388	1.68015541068063	1.50219308810132	1.12504175722601	7.35257281186379	6.99251399876103	6.99054987336347	6.99164671979563	6.99054987336347	6.99054987336347	6.99054987336347	0.529	0	0
SND1	ENSG00000197157	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]	1	PF00567|PF00565	TUDOR|SNase	Tudor domain|Staphylococcal nuclease homologue	5.7147478125	3.42110327111111	1.08860226666667	0.8144938	0.638970955	4.02272289426108	4.36324117721599	5.6527804535202	4.747908308649	3.9923968345709	4.76828491285106	6.00644390199107	4.33565197748626	3.8366380163313	3.68971797476065	2.62626527988539	9.57339162418389	9.28114168083783	9.18831631745456	9.32787855084922	9.33266515342598	9.32722643029595	9.28724308420178	0.301	0	1
SNIP1	ENSG00000163877	Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]	0	PF00498	FHA	FHA domain	0.0212184783107143	0.00140211638888889	0	0	0	1.94967312631145	2.11547444300373	3.38162739071405	2.38793046263706	2.00518437585972	2.32107954070393	3.33308448875813	1.42180932843506	1.2636555663355	1.42397647362067	1.05989949338369	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.499	0	0
SNRNP200	ENSG00000144028	small nuclear ribonucleoprotein U5 subunit 200 [Source:HGNC Symbol;Acc:HGNC:30859]	1	PF00270|PF00271|PF02889	DEAD|Helicase_C|Sec63	DEAD/DEAH box helicase|Helicase conserved C-terminal domain|Sec63 Brl domain	2.3052961125	1.53502430925926	0.271582186666667	0	0	4.54594366521158	4.72226381440485	6.72749166543536	5.09815844487535	4.43081380745085	4.62674283000249	6.34417871192786	3.79911229503639	3.77471494493148	3.57663073427958	2.33895419114259	9.70502181332224	8.82016747332814	8.59816249826475	8.37224228649092	8.80575320858467	8.99519077000958	8.73145371293002	0.082	0	0
SNRNP27	ENSG00000124380	small nuclear ribonucleoprotein U4/U6.U5 subunit 27 [Source:HGNC Symbol;Acc:HGNC:30240]	0	PF08648	NA	NA	3.74817409821429	2.01940510240741	0.005351682	0	0	4.57181634059063	4.37737713577444	4.57840137513664	4.61850884190567	4.20937538000549	4.62657347046706	4.40808003418906	2.13473637256237	2.33293468815432	2.40220439745219	2.01582042045669	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.012	0	0
SNRNP40	ENSG00000060688	small nuclear ribonucleoprotein U5 subunit 40 [Source:HGNC Symbol;Acc:HGNC:30857]	1	PF00400	WD40	WD domain, G-beta repeat	1.78878453678571	0.841324071111111	0.14258701	0.005160142	0.34935817	2.56014265345208	2.83396277784829	4.37659947931249	2.87329152944895	2.75231400504804	3.10108525732756	4.01225578749231	3.71119125025071	3.2166777728698	3.34706158612503	1.60515943635626	7.4458438542972	7.05750741955836	6.98591945636617	7.03351738052787	6.98591945636617	7.21764117931052	7.04748938854806	0.398	0	0
SNRNP70	ENSG00000104852	small nuclear ribonucleoprotein U1 subunit 70 [Source:HGNC Symbol;Acc:HGNC:11150]	1	PF12220|PF00076	U1snRNP70_N|RRM_1	U1 small nuclear ribonucleoprotein of 70kDa MW N terminal|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	4.71099915	4.66206341296296	5.75809053333333	0.7355872	2.03931575	6.93126938105958	7.10045735137697	9.51079086593412	7.4535175792155	7.10924562402182	7.22906873596632	8.10368646177558	3.83388293675452	3.91108358720709	3.96778874289143	3.2848668710636	9.03739747330591	8.14023107428054	8.06000896070511	8.13659413868076	8.29492558152758	8.56903169609319	8.38359380332178	0.188	0	0
SNRPA	ENSG00000077312	small nuclear ribonucleoprotein polypeptide A [Source:HGNC Symbol;Acc:HGNC:11151]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.0453860810625	0.0607569757203704	0	0	0	4.68675822832858	5.0374173663994	5.56016314036584	4.81233905802607	4.45689155214677	4.98371873158398	6.24014447825281	4.48259765236655	4.58330099161981	4.36236135485021	1.46755147998265	9.32491262171495	8.38844628681288	8.60219581274017	8.28652985768329	8.54198867625081	8.7483475813346	8.57699014012898	1.388	0	0
SNRPA1	ENSG00000131876	small nuclear ribonucleoprotein polypeptide A' [Source:HGNC Symbol;Acc:HGNC:11152]	0	PF14580	LRR_9	Leucine-rich repeat	3.76417862142857	1.95326130962963	0	0	0	3.84553019494351	3.92398583409391	5.32808606194206	4.31992135377213	3.89575823934716	4.09691962061105	5.02086662943508	2.40758091425478	1.85493662872299	1.94620881497725	1.41959805001047	8.73868783781733	7.30081927851046	7.30985069851872	7.50658316837327	7.28142434384218	8.26057272447351	7.93586417246021	0.217	0	0
SNRPB	ENSG00000125835	small nuclear ribonucleoprotein polypeptides B and B1 [Source:HGNC Symbol;Acc:HGNC:11153]	1	PF01423	LSM	LSM domain	0.619757977946429	0.199328188888889	0	0	0	5.0288873586549	4.93679574354361	6.897542972507	5.7129863886924	4.88013694220893	5.23620558153169	7.24778513519709	5.90828715713704	5.38610956078925	5.17186989456317	2.34581933707638	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.494	0	0
SNRPB2	ENSG00000125870	small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.84164920910714	1.18843244925926	0	0	0	4.02147084379295	4.11959688282822	4.56079136638313	4.07666170137189	4.06218216840738	4.40221054052014	4.92589500921604	3.46697250056777	3.03302280712803	3.37277042037662	2.39207286262159	6.66041924004281	6.648085152866	6.89108245303729	6.70545066308779	6.9013604912249	6.66041924004281	6.72581847901118	0.803	0	0
SNRPC	ENSG00000124562	small nuclear ribonucleoprotein polypeptide C [Source:HGNC Symbol;Acc:HGNC:11157]	0	PF06220	zf-U1	U1 zinc finger	1.39605963835714	0.464652626666667	0	0	0.0036842105	5.3089105336381	5.4360202152642	5.87339366344852	5.43270557748693	5.19506013317262	5.52110414578973	6.24949085125259	5.27761974884822	4.7236024346301	4.96612984414589	3.12858706733658	8.85681723102232	8.30375712625861	7.95485361378624	7.92307145873719	8.08899902495883	8.7432219216341	7.9691650763961	0.555	0	0
SNRPD1	ENSG00000167088	small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]	1	PF01423	LSM	LSM domain	1.45233811714286	0.672066209814815	0.012178489	0	0.0485	3.38890863853285	3.34539495597396	3.91455974001439	3.54747450726066	3.19703028585176	3.67342074096035	3.67254980441005	3.53437224586659	2.91613804177263	3.200116676027	1.73298581493515	9.96112514808976	9.09175677629645	8.82940964694592	8.71612772020933	9.33766430695468	8.97459385757842	9.11183298479217	0.564	0	0
SNRPD2	ENSG00000125743	small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159]	1	PF01423	LSM	LSM domain	3.22087722678571	1.77529746018519	0.181712546666667	0	0.0057105265	6.14885481104715	6.28511735094962	6.36862606273494	6.36209110528006	5.99768758148751	6.42878391522335	6.99136311254542	5.57179026894747	5.52130962150762	5.4029296287212	3.54560701168724	9.2528786731825	8.44845894556776	8.4612220048729	8.27561268826751	8.55239306450067	8.8348533104011	8.6225409744913	0.56	0	0
SNRPD3	ENSG00000100028	small nuclear ribonucleoprotein D3 polypeptide [Source:HGNC Symbol;Acc:HGNC:11160]	1	PF01423	LSM	LSM domain	0.434471009607143	0.172438516740741	0.011428571	0	0.004394737	4.90133998264089	4.91655307658739	5.62547653219792	5.06444314878803	4.77684620587936	5.21196225205882	6.16063989679642	4.65749367683736	4.00695212261019	4.28135248326253	3.03304153161065	9.34257013695133	8.70768505960711	8.75683822263442	8.83005309425448	8.8639889962009	9.06590406348935	8.88728853487558	0.467	0	0
SNRPE	ENSG00000182004	small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161]	1	PF01423	LSM	LSM domain	1.108410074	0.693318384592593	0	0	0	4.34084707705041	4.47595387089452	5.2498757339974	4.53533137232275	4.21685060132697	4.67634640223343	5.53338891858062	4.97332535389056	4.64165231126813	4.61917692761576	2.65526475905588	9.27657479307087	7.63220462829181	7.78439584621247	7.35771904147868	8.15907967930409	8.23912437285482	7.47819321715997	0.392	0	0
SNRPF	ENSG00000139343	small nuclear ribonucleoprotein polypeptide F [Source:HGNC Symbol;Acc:HGNC:11162]	1	PF01423	LSM	LSM domain	0.813409825785714	0.409692626240741	0	0	0	3.81495026219741	3.85533196540585	4.34633997878389	3.86138968505107	3.65416054099562	4.18056959362644	4.5786972376487	3.8091427602089	3.10449594682603	3.25433571835764	1.57755553685724	8.57428937544273	7.49675575672372	7.87023262835268	7.58569307815641	7.66573534212993	8.19910073803704	7.71606427274977	0.571	0	0
SNRPG	ENSG00000143977	small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]	1	PF01423	LSM	LSM domain	0.806362209821429	0.584678983185185	0	0	0	3.91197913362047	4.00169417154207	4.24490227734539	3.85640809790054	3.75079942292261	4.16245175450887	5.00358424785183	4.64461658888781	3.96687427497394	4.16777565773924	2.1683473317529	8.44373794258528	7.98777846864942	8.05692633084514	7.98156917946348	7.93003608844867	8.28509415004502	8.06968337887619	0.555	0	0
SNRPN	ENSG00000128739	small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:HGNC:11164]	1	PF01423	LSM	LSM domain	5.43693338928571	7.54803418518518	0.471535383333333	0.22175844	0.39527355	6.77925972037238	6.93175396103699	7.92804751646505	7.56079136638313	6.87341950343486	7.28074293651727	5.27142567609293	4.25353346043534	3.12053206486507	3.1139852117775	3.68755928215343	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.834	0	0
SNU13	ENSG00000100138	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5) [Source:HGNC Symbol;Acc:HGNC:7819]	0	PF01248	Ribosomal_L7Ae	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	3.65179561071429	2.50487851296296	0.0183928566666667	0	0.013342105	6.07869094985732	6.14253392973806	7.20463960950791	6.55666545121459	5.9062364255669	6.78740634364307	6.13593291856207	3.94706672982999	3.65648268239068	3.68496694905344	3.60070324703389	8.58295984412982	7.84088068149986	7.8664244719759	7.84111492990682	8.05542234259888	8.1656982102584	7.94559498823048	0.655	0	0
SNW1	ENSG00000100603	SNW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16696]	0	PF02731	SKIP_SNW	SKIP/SNW domain	1.36073067714286	0.825289608518519	0.208032633333333	0.037779752	0.37456129	4.49014650120622	4.70676536506055	5.93599358763066	4.96723778882022	4.59579007053066	4.77868694186563	6.07797142728311	3.93281868620238	3.84450694066734	4.12505546730737	2.74429316505605	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.217	0	0
SON	ENSG00000159140	SON DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]	1	PF17069|PF14709|PF01585	DND1_DSRM	double strand RNA binding domain from DEAD END PROTEIN 1	8.33057839285714	8.51261251296296	9.78512133333333	9.75377	8.7160525	4.01201437191083	4.24881184220872	5.77639618320684	4.54794947874913	4.08646958576859	4.31164115885256	6.03537537530661	3.34825430164113	3.33898528134873	2.75796850113513	2.80480948022533	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.118	0	1
SPATS2	ENSG00000123352	spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]	0	PF07139	NA	NA	6.2356531375	3.70430872518519	1.70449776666667	0.54371226	0.64470662	2.46258112277524	2.25754624756919	4.5181101989399	3.45557447129192	2.54247598551742	2.52022861894378	3.28825962270313	1.43312525281577	1.77559968903138	1.84783203178174	1.16531507114349	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.319	0	0
SPATS2L	ENSG00000196141	spermatogenesis associated serine rich 2 like [Source:HGNC Symbol;Acc:HGNC:24574]	0	PF07139	NA	NA	4.679339122375	4.01685274644444	1.8739395	0	1.09844218	3.41478230002364	3.25585041213086	3.61081225164029	3.9114519116266	3.06379628348295	3.49046744387077	4.30449643955953	2.52006384387585	0.909195863773505	1.60486566829285	1.50969978917846	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.434	0	0
SPEN	ENSG00000065526	spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]	1	PF00076|PF07744	RRM_1|SPOC	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|SPOC domain	4.02357907321429	3.32221742407407	1.89655466666667	0.5253203	0.75633108	3.3276959858338	3.40396980851466	5.46298806513135	3.60653698331478	3.35116469272558	3.43180612623225	4.62611201085861	1.53964732678037	1.68895151683276	1.30018903608127	1.34364997987952	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.071	0	1
