Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	LOEUF	Synapse localization	Autism susceptibility
SNRPE	ENSG00000182004	small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161]	1	PF01423	LSM	LSM domain	1.108410074	0.693318384592593	0	0	0	4.34084707705041	4.47595387089452	5.2498757339974	4.53533137232275	4.21685060132697	4.67634640223343	5.53338891858062	4.97332535389056	4.64165231126813	4.61917692761576	2.65526475905588	0.392	0	0
SNRPF	ENSG00000139343	small nuclear ribonucleoprotein polypeptide F [Source:HGNC Symbol;Acc:HGNC:11162]	1	PF01423	LSM	LSM domain	0.813409825785714	0.409692626240741	0	0	0	3.81495026219741	3.85533196540585	4.34633997878389	3.86138968505107	3.65416054099562	4.18056959362644	4.5786972376487	3.8091427602089	3.10449594682603	3.25433571835764	1.57755553685724	0.571	0	0
SNRPG	ENSG00000143977	small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]	1	PF01423	LSM	LSM domain	0.806362209821429	0.584678983185185	0	0	0	3.91197913362047	4.00169417154207	4.24490227734539	3.85640809790054	3.75079942292261	4.16245175450887	5.00358424785183	4.64461658888781	3.96687427497394	4.16777565773924	2.1683473317529	0.555	0	0
SNRPN	ENSG00000128739	small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:HGNC:11164]	1	PF01423	LSM	LSM domain	5.43693338928571	7.54803418518518	0.471535383333333	0.22175844	0.39527355	6.77925972037238	6.93175396103699	7.92804751646505	7.56079136638313	6.87341950343486	7.28074293651727	5.27142567609293	4.25353346043534	3.12053206486507	3.1139852117775	3.68755928215343	0.834	0	0
SON	ENSG00000159140	SON DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]	1	PF17069|PF14709|PF01585	DND1_DSRM	double strand RNA binding domain from DEAD END PROTEIN 1	8.33057839285714	8.51261251296296	9.78512133333333	9.75377	8.7160525	4.01201437191083	4.24881184220872	5.77639618320684	4.54794947874913	4.08646958576859	4.31164115885256	6.03537537530661	3.34825430164113	3.33898528134873	2.75796850113513	2.80480948022533	0.118	0	1
SPEN	ENSG00000065526	spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]	1	PF00076|PF07744	RRM_1|SPOC	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|SPOC domain	4.02357907321429	3.32221742407407	1.89655466666667	0.5253203	0.75633108	3.3276959858338	3.40396980851466	5.46298806513135	3.60653698331478	3.35116469272558	3.43180612623225	4.62611201085861	1.53964732678037	1.68895151683276	1.30018903608127	1.34364997987952	0.071	0	1
SRBD1	ENSG00000068784	S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521]	1	PF00575|PF09371|PF16921|PF12836	S1|Tex_N|Tex_YqgF|HHH_3	S1 RNA binding domain|Tex-like protein N-terminal domain|Tex protein YqgF-like domain|Helix-hairpin-helix motif	2.05113246142857	1.83746013796296	1.8207836	1.8141223	1.7527523	1.30584214604791	1.35024546068519	1.62527282761436	1.29118506863108	1.28603538603111	1.66369073356117	2.76841937227015	2.37813402357868	2.00153898174713	2.19144893173176	1.3040358098407	0.977	0	0
SRCAP	ENSG00000080603	Snf2 related CREBBP activator protein [Source:HGNC Symbol;Acc:HGNC:16974]	1	PF00271|PF07529|PF00176	Helicase_C|HSA|SNF2_N	Helicase conserved C-terminal domain|HSA|SNF2 family N-terminal domain	0.268301188125	0.171239786462963	0.177217882	0.044389382	0.07543975	3.19096245569146	3.35072848408028	5.57261686415533	3.74023680049293	3.32837406150862	3.48574882137778	5.03999375322472	0.162733100722089	0.138447476657488	0.133987461908026	0.104976549036648	0.096	0	1
SREK1	ENSG00000153914	splicing regulatory glutamic acid and lysine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:17882]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.61566103571429	5.62551377037037	2.57933526666667	0.023730017	0.76821697	2.96453725735335	3.14154396441403	4.49364092995247	3.25922427083627	3.0631180572455	3.41517860598664	4.85923907347779	1.35243493921133	1.22868087624113	1.34345333959452	1.24423551457613	0.351	0	0
SRP14	ENSG00000140319	signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]	1	PF02290	SRP14	Signal recognition particle 14kD protein	5.51074857142857	4.98269399074074	2.95072086666667	0	0.50257119	7.44550325103498	7.63151540351292	7.75597912906134	7.69125497865014	7.16088994353043	7.74282814034194	7.90960511589719	4.83554316555148	4.64054542659511	5.01547706635922	3.91773152080615	0.441	0	0
SRP72	ENSG00000174780	signal recognition particle 72 [Source:HGNC Symbol;Acc:HGNC:11303]	1	PF08492|PF17004|PF13181|PF13174	TPR_8|TPR_6	Tetratricopeptide repeat	2.82525690892857	2.33911540555556	0.0112384893333333	0	0.0248003815	3.83754972594344	4.12460523157703	5.33402473145973	4.25530433197385	3.87212939996373	4.52657592000798	5.39595049692861	3.87002974452699	3.70741364441849	3.78239631051341	3.07184140434198	0.494	0	0
SRRM1	ENSG00000133226	serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638]	1	PF01480	PWI	PWI domain	6.4950943	5.87296317222222	2.82369483333333	0.7492527	4.5134938	4.26623933699525	4.51889387979213	6.71033808435558	4.68904750573264	4.43966967535622	4.59106300462358	5.97087895648699	2.58604474055887	2.2628921311074	2.01024313563813	1.66558849705451	0.146	0	0
SRSF1	ENSG00000136450	serine and arginine rich splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:10780]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	2.74245211178571	3.42146965555556	1.35813883333333	0.1658363	0.189268075	5.78915278841945	5.93146205064002	7.4469550728209	5.805331153983	5.82837262880731	6.09555948167899	7.19388013854206	5.89819756361467	4.7678351427303	5.43463744860647	4.9082534553282	0.242	0	1
SRSF10	ENSG00000188529	serine and arginine rich splicing factor 10 [Source:HGNC Symbol;Acc:HGNC:16713]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	5.59775025714286	3.46325289074074	0.263764453333333	0.06297153	0.485130565	3.3962512990011	3.55809616605173	5.20128882762161	3.55514126740767	3.49006946434168	3.83176579274768	5.07634530869005	3.31596246001512	2.44582678615674	2.87541145734411	2.37599340103808	1.642	0	0
SRSF11	ENSG00000116754	serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	8.62354900892857	8.2949834037037	3.87877706666667	2.5451424	7.4061383	4.44720888815581	4.78763619110298	7.09333304705414	5.15567233653708	4.68581123054186	4.94028892795115	6.69078023796478	3.32722620695873	3.18118564736315	3.08290571522706	2.42981088936203	0.233	0	1
SRSF12	ENSG00000154548	serine and arginine rich splicing factor 12 [Source:HGNC Symbol;Acc:HGNC:21220]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.114235253753571	0.0224379791851852	0	0	0	2.1936487543149	1.87653659164031	2.88382117668331	2.53325932862758	1.93604425090439	2.47110940444095	0.795188424114103	1.03087247832052	1.47534777616376	1.6496206823234	1.76054736373751	0.72	0	0
SRSF2	ENSG00000161547	serine and arginine rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	5.21135145535714	3.74628459185185	0.915029943333333	1.7416874	1.12296145	5.92885587756221	6.14077456650534	7.64301196621633	6.40600937248874	6.03748106343568	6.37870928667693	7.5335399883259	5.45638570147413	4.25911036101587	5.03640824803341	4.03722856135427	0.811	0	0
SRSF3	ENSG00000112081	serine and arginine rich splicing factor 3 [Source:HGNC Symbol;Acc:HGNC:10785]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	2.52684264589286	1.47148930166667	0.646518753333333	0.07558719	0.21805911	5.09499607193352	5.20536318644268	6.27169832208175	5.18972574076697	5.09349256937487	5.4379001827984	6.72163240870193	4.78372286570782	3.7242311002155	4.42328306260784	2.84347954408452	0.291	0	0
SRSF4	ENSG00000116350	serine and arginine rich splicing factor 4 [Source:HGNC Symbol;Acc:HGNC:10786]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.902698913035714	0.373112511833333	0.00642857133333333	0	0	5.16326926755841	5.34651018736701	6.74196847171362	5.49045781662959	5.18575952824855	5.50681137011771	6.79346675477933	2.07867699718416	2.25043472717891	2.31337401963665	1.42810337265509	0.378	0	0
SRSF5	ENSG00000100650	serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	8.64696865892857	8.48621035185185	8.33569566666667	3.0886726	7.7622223	6.34169938510522	6.66723433450833	8.56168508516197	7.02013545831518	6.60559359572659	6.79653286453487	8.11765348979483	3.80771706540045	3.38352479575912	3.74117462487778	4.41548938030383	0.457	0	0
SRSF6	ENSG00000124193	serine and arginine rich splicing factor 6 [Source:HGNC Symbol;Acc:HGNC:10788]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	3.83450428571429	2.80777167962963	1.3597178	0.005427046	1.323441435	4.96037269760474	5.18607461132245	6.73510918464277	5.1169136482994	5.04239919849352	5.36939668539527	6.63683919641082	4.29350237797433	3.40891768317745	4.37325766890336	3.33054959609769	0.369	0	0
SRSF7	ENSG00000115875	serine and arginine rich splicing factor 7 [Source:HGNC Symbol;Acc:HGNC:10789]	1	PF00076|PF00098	RRM_1|zf-CCHC	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zinc knuckle	7.30793090535714	5.94611151296296	0.189542296666667	2.1194484	0.95691613	4.69812399972375	4.95083230814081	6.26472407423801	5.27918525411225	4.80044955351799	5.12769105239797	6.35390723859655	4.83277527088822	3.95822429960818	4.36116911235354	2.94096897259706	0.299	0	0
SRSF9	ENSG00000111786	serine and arginine rich splicing factor 9 [Source:HGNC Symbol;Acc:HGNC:10791]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.27309757003571	0.434142846737037	0	0	0	5.72652880779186	5.8799568929328	6.76419485781541	6.09536748284762	5.6886307807058	6.13125198195625	6.92563157934555	4.04318550851433	3.76759356189276	3.9992047005905	2.28651772057478	0.529	0	0
SSB	ENSG00000138385	Sjogren syndrome antigen B [Source:HGNC Symbol;Acc:HGNC:11316]	1	PF05383|PF00076|PF08777	La|RRM_1|RRM_3	La domain|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RNA binding motif	4.57683589107143	3.17382941666667	0.18757391	0	0	4.5397667867007	4.66073755730505	5.59607940625705	4.80515313282892	4.48128602337511	4.99512266910363	5.31807456393082	4.13106289828943	3.00314890489815	3.45940170718463	2.4159742788302	0.543	0	0
STAU1	ENSG00000124214	staufen double-stranded RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11370]	1	PF16482|PF00035	Staufen_C|dsrm	Staufen C-terminal domain|Double-stranded RNA binding motif	3.64131615535714	1.75633278518519	0.880374416666667	0.2825267	0.66899352	5.033110200155	5.08566259292871	5.76649180551681	5.22664724381685	4.90809234081827	5.07569520329886	5.95325825370884	3.65332876874899	3.61132772847292	3.57119953479039	2.80429835135758	0.168	1	0
STAU2	ENSG00000040341	staufen double-stranded RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11371]	1	PF00035|PF16482	dsrm|Staufen_C	Double-stranded RNA binding motif|Staufen C-terminal domain	8.0416712875	7.67553514444444	4.76485823333333	3.1138666	3.7093557	3.34617684337941	3.18662970349601	3.82914934805086	4.13792151686798	3.12049295127324	3.44658708530688	3.22074938999262	1.98744534423589	2.04270721035756	2.19083870216816	2.37948908160586	0.318	1	0
STN1	ENSG00000107960	STN1, CST complex subunit [Source:HGNC Symbol;Acc:HGNC:26200]	1	PF01336|PF09170	tRNA_anti-codon|STN1_2	OB-fold nucleic acid binding domain|CST, Suppressor of cdc thirteen homolog, complex subunit STN1	0.101739921392857	0.0229515050925926	0	0	0	2.75429106494105	3.24602265832314	3.67859028050296	3.31657587939673	2.89244931544457	3.34456861808788	4.51481029633905	2.04951733589663	2.31020347240741	2.24902272686804	1.44966228324916	1.224	0	0
STRAP	ENSG00000023734	serine/threonine kinase receptor associated protein [Source:HGNC Symbol;Acc:HGNC:30796]	1	PF00400	WD40	WD domain, G-beta repeat	3.96843141785714	2.35647306407407	0.0302380933333333	0	0.008	6.2498131738404	6.3245100106408	7.02943079904349	6.7775512222878	6.07403225276071	6.70035648333386	6.87140012899743	5.37117516183636	4.97873337571632	5.00854402081416	4.11270572434796	0.375	0	0
STRBP	ENSG00000165209	spermatid perinuclear RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16462]	1	PF07528|PF00035	DZF|dsrm	DZF domain|Double-stranded RNA binding motif	8.86470983035714	7.53275437962963	1.363968	1.557064	0.43220373	2.29939413694161	2.33685892265545	3.38905324207124	3.17601792323012	2.30109300712786	2.55182605608162	2.36685372758807	3.09258965586176	2.25201034607773	2.49232415737599	2.65401298583841	0.218	0	0
STRN	ENSG00000115808	striatin [Source:HGNC Symbol;Acc:HGNC:11424]	1	PF08232|PF00400	Striatin|WD40	Striatin family|WD domain, G-beta repeat	5.0148650875	2.69464999259259	0.900741623333333	0.30385435	6.7910315	2.76824997252553	3.37610142014817	3.51846589802983	2.82947412621363	3.30060112636711	2.9083498647242	3.52102560262208	2.25453195814219	1.70937115095339	1.84283220927279	1.0342136800118	0.365	1	0
STRN4	ENSG00000090372	striatin 4 [Source:HGNC Symbol;Acc:HGNC:15721]	1	PF00400|PF08232	WD40|Striatin	WD domain, G-beta repeat|Striatin family	0.628566464446429	0.0660605277407407	0	0	0	4.81646147150189	4.83762541042377	4.88315645962236	5.30706780634029	5.06433535804329	4.52327338819109	5.64758793939825	2.66498891882957	2.635443047582	2.74059490672333	2.25289698554034	0.28	1	0
SUGP1	ENSG00000105705	SURP and G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18643]	1	PF01805|PF01585	Surp	Surp module	1.25857783107143	0.962225656851852	0.396040536666667	0.03720848	0.106558849	3.89968802498129	3.99088680713908	5.39787311017683	4.51843442377108	3.90856315196071	4.22376233102117	4.40694476837608	2.00545744555394	1.53437198317006	1.91563627007244	1.31943226235439	0.271	0	0
SUGP2	ENSG00000064607	SURP and G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18641]	1	PF01805|PF01585	Surp	Surp module	6.70881238392857	6.23517550555556	4.61420903333333	0.38491103	0.647417075	4.8432251245514	5.31782501183156	7.44366051948283	6.00550553597822	5.05906535954924	5.25985622723217	5.66724214176631	2.74436103423011	2.92001147403946	2.95101767701468	2.83069425470401	0.189	0	0
SUN1	ENSG00000164828	Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]	1	PF09387|PF07738	MRP|Sad1_UNC	Mitochondrial RNA binding protein MRP|Sad1 / UNC-like C-terminal	6.29028301428571	5.17307522962963	2.80724553333333	0.064483985	0.8379939	4.29262716647781	4.57771582781972	7.26356968163401	4.96603356082831	4.44521022777666	4.72968871344968	6.3633130262804	1.90930796625558	2.04507617566157	2.08985047820902	1.67266934582408	0.56	0	0
SUPT6H	ENSG00000109111	SPT6 homolog, histone chaperone [Source:HGNC Symbol;Acc:HGNC:11470]	1	PF14639|PF00575|PF14878|PF14633|PF14635|PF14632|PF14641	YqgF|S1|DLD|SH2_2|HHH_7|HTH_44	Holliday-junction resolvase-like of SPT6|S1 RNA binding domain|Death-like domain of SPT6|SH2 domain|Helix-hairpin-helix motif|Helix-turn-helix DNA-binding domain of SPT6	2.25849501910714	0.821060246851852	0.500546096666667	0.08928952	0.140349	4.29895884572723	4.57939137064274	5.98428970712161	4.98672492618431	4.41681272489879	4.70836935511576	5.92217167789935	2.63729843378693	2.05735914848988	2.28498783105629	1.72096385678153	0.087	0	0
SUPV3L1	ENSG00000156502	Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471]	1	PF00271|PF12513	Helicase_C|SUV3_C	Helicase conserved C-terminal domain|Mitochondrial degradasome RNA helicase subunit C terminal	2.08093631857143	0.799009166648148	0.0145024926666667	0	0	3.47846709697038	3.72711994507679	5.13226836577046	4.11204117934548	3.61947170326249	3.93964032922561	4.47241628480225	2.27617226632993	1.66626628655406	1.8312598822893	1.3498751927489	0.464	0	0
SURF6	ENSG00000148296|ENSG00000281309	surfeit 6 [Source:HGNC Symbol;Acc:HGNC:11478]	1	PF04935	NA	NA	0.0918408786339286	0.0154090300481481	0	0	0	3.91643842684435	3.91276481609769	4.71491312487929	4.21704455001086	3.94822704387917	4.2012339283118	4.58182724594619	2.46652388601458	1.55814281972637	2.07347905952285	1.90527795247813	1.125	0	0
SYNCRIP	ENSG00000135316	synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.42360873446429	0.705307935740741	0.0780615376666667	0.016423488	0.145695907	3.82623322080227	3.77901277037087	4.66811345013531	3.83820552623697	3.80343371146442	3.99313993127924	5.43286923601817	3.88581293193134	3.08587144273103	3.49973933439176	3.35760009332082	0.209	1	1
TAF5	ENSG00000148835	TATA-box binding protein associated factor 5 [Source:HGNC Symbol;Acc:HGNC:11539]	1	PF00400|PF04494	WD40|TFIID_NTD2	WD domain, G-beta repeat|WD40 associated region in TFIID subunit, NTD2 domain	0.0557792782446429	0.00405318150185185	0	0	0	1.36325519682662	1.53095966400958	3.49337577845811	1.96234912316777	1.45954702962419	1.58546254833209	2.43921620027892	2.04167947932118	1.99835224732377	1.78581143628732	0.987440711056924	0.211	0	0
TARBP2	ENSG00000139546	TARBP2, RISC loading complex RNA binding subunit [Source:HGNC Symbol;Acc:HGNC:11569]	1	PF00035	dsrm	Double-stranded RNA binding motif	0	8.04492962962963e-05	0	0	0	2.93893123704183	3.15809865900103	6.18939366231977	3.28668010250439	2.97195549664881	3.1349585303055	4.30364925605466	2.52313801582783	1.92635428067626	2.16152965105234	1.51941162114163	0.486	0	0
TARDBP	ENSG00000120948	TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	5.04245000357143	3.67912537407407	1.09476025	0.08645908	1.9700208	5.05451423997164	5.30403091537285	6.78707326103992	5.21167418563433	5.08509742923552	5.36156134309002	6.28883839629762	3.24623722231543	2.70119449121016	3.08527673791764	2.51348760547212	0.275	0	0
TBL2	ENSG00000106638	transducin beta like 2 [Source:HGNC Symbol;Acc:HGNC:11586]	1	PF00400	WD40	WD domain, G-beta repeat	0.002867063	0.00289194822222222	0	0	0	2.3221012079057	2.47585273205043	3.59409465024495	2.93612153842487	2.41503659759416	2.77847563953542	4.01790409683743	1.61956729066712	1.76220890663258	1.90319996637883	1.36222790381083	0.858	0	0
TBL3	ENSG00000183751	transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]	1	PF00400|PF08625	WD40	WD domain, G-beta repeat	0.000627705625	0	0	0	0	2.916675359605	3.22874713104716	4.45101983901083	3.53974197638512	3.0220233007122	3.30009003688033	4.29930327891475	1.70869850207037	1.39062009461071	1.39156943819976	0.833845835719178	0.739	0	0
TBRG4	ENSG00000136270	transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]	1	PF08368|PF06743|PF08373	NA	NA	0.0376832290517857	0.00309663040740741	0	0	0	3.52595609671453	3.88210499495733	5.15009251218038	4.31776713851222	3.64215858201752	4.08089638745338	5.33521168170579	2.97341727427795	2.22928417406071	2.19936189307911	1.49246564022281	0.738	0	0
TDRD1	ENSG00000095627	tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:11712]	1	PF01753|PF00567	zf-MYND|TUDOR	MYND finger|Tudor domain	0.000930745535714286	0	0	0	0	0.0459578874385445	0.0833865833927583	0.0709882654899363	0.133436084242388	0.0462204465516505	0.112465279574947	0.114929866079903	0.110200663926415	0	0.00171969794299546	0	0.175	1	0
TDRD10	ENSG00000163239	tudor domain containing 10 [Source:HGNC Symbol;Acc:HGNC:25316]	1	PF00567|PF00076	TUDOR|RRM_1	Tudor domain|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0	0.00439007783333333	0.0205180216666667	0.006049822	0.0091052635	1.17171923908785	1.31119210618348	0.779493390724635	1.03929985438958	1.02705494245395	1.02851964710581	2.56514382544645	0.00959973307353779	0.0107203353383328	0.0034200516191948	0.0138216198392635	0.921	0	0
TDRD12	ENSG00000173809	tudor domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25044]	1	PF00270|PF00567|PF04969	DEAD|TUDOR|CS	DEAD/DEAH box helicase|Tudor domain|CS domain	0.0946697154946429	0.1031750115	0.17218673	0.10582593	0.10415425	0.141796361815185	0.758097184979067	0.302810346438728	0.166014812685768	0.0973084731499617	0.315363346120524	0.148885959672046	0.115002150877088	0.00582025519513111	0.0108693128968268	0.154977860971859	1.37	0	0
TDRD15	ENSG00000218819	tudor domain containing 15 [Source:HGNC Symbol;Acc:HGNC:45037]	1	PF00567	TUDOR	Tudor domain	0	0	0	0	0	0	0	0	0	0	0	0	0.00220501510475858	0	0	0.00181178987958694	0.527	0	0
TDRD3	ENSG00000083544	tudor domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20612]	1	PF08585|PF00627|PF00567	RMI1_N|UBA|TUDOR	RecQ mediated genome instability protein|UBA/TS-N domain|Tudor domain	5.44341906785714	4.22817032277778	3.80051446666667	0.22259325	1.903511	2.64068570442165	2.77726294378143	3.52384670341051	2.75483193061755	2.63565689290414	2.75305250998035	3.60055521900627	0.994034108992759	1.35451533142927	1.49915052048931	1.04724725114419	0.624	0	0
TDRD5	ENSG00000162782	tudor domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20614]	1	PF00567|PF12872	TUDOR|OST-HTH	Tudor domain|OST-HTH/LOTUS domain	0.21272306	0.0502030911851852	0	0	0	0.382766840911687	1.01342474031453	0.129513763745757	0.533935062154808	0.308365535435101	0.666786581454267	0.174047138257296	0.132613248531818	0.0122410142989711	0.011233100384894	0.027550205978279	0.307	1	0
TDRD6	ENSG00000180113	tudor domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21339]	1	PF00567	TUDOR	Tudor domain	0.727044137180357	0.140232421222222	0	0	0	0.729484902916817	1.10277569194383	3.97252264489043	1.16213912462768	0.868505034347926	1.05965292391001	1.10906630653942	0.00750597201912749	0.00506653002735953	0.00820454525373347	0.0349853878681811	1.216	1	0
TDRD7	ENSG00000196116	tudor domain containing 7 [Source:HGNC Symbol;Acc:HGNC:30831]	1	PF12872|PF00567	OST-HTH|TUDOR	OST-HTH/LOTUS domain|Tudor domain	1.10603165755357	0.426290566222222	0	0	0.01763158	3.21458801021099	3.24814845665963	3.58052540842211	3.50531932639576	3.17274191689344	3.41637092494341	3.76582113533342	0.364782760622614	0.253452222516687	0.343267982874069	0.973329382016145	0.482	0	0
TDRD9	ENSG00000156414	tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122]	1	PF00271|PF04408|PF00567|PF00270	Helicase_C|HA2|TUDOR|DEAD	Helicase conserved C-terminal domain|Helicase associated domain (HA2)|Tudor domain|DEAD/DEAH box helicase	0.373532420696429	0.195957776018519	0.191829523333333	0.111548044	0.187530925	1.07093882134344	1.31315295897547	1.80294591087229	1.51796600565664	1.58265715671609	1.45000500940217	0.825751441902243	0.00253616960773288	0	0	0.0482429790461994	0.649	0	0
TDRKH	ENSG00000182134	tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]	1	PF00013|PF00567	KH_1|TUDOR	KH domain|Tudor domain	0.137704429803571	0.00198466909259259	0	0	0	2.53427081788486	2.55117883670111	4.67442675325222	3.28445046611	2.54329542644977	3.03717309514167	2.01276888494419	1.44081090156772	1.6263800148509	1.57506522338096	1.11445520178033	0.52	0	0
TEP1	ENSG00000129566	telomerase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:11726]	1	PF05386|PF13271|PF05729|PF05731|PF00400	NACHT|TROVE|WD40	NACHT domain|TROVE domain|WD domain, G-beta repeat	0.0762048148214286	0.0895996886296296	0.206742456666667	0.16639432	0.1167057	1.6312346895829	1.85542566068838	2.90040507168592	1.62296782303199	1.66226019795473	1.84487169225688	3.84268724722871	0.567875064993671	0.508968760091052	0.580723396539568	0.42203621358249	0.838	0	0
TERT	ENSG00000164362	telomerase reverse transcriptase [Source:HGNC Symbol;Acc:HGNC:11730]	1	PF00078|PF12009	RVT_1|Telomerase_RBD	Reverse transcriptase (RNA-dependent DNA polymerase)|Telomerase ribonucleoprotein complex - RNA binding domain	0	0	0	0	0	0.0179313122009523	0.454689169630122	0	0.124910389800873	0.0128680508220872	0.0542830936553874	0	0.918260731410169	0.477021589565282	0.167397405263488	0	0.293	0	0
TFB1M	ENSG00000029639	transcription factor B1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17037]	1	PF00398	RrnaAD	Ribosomal RNA adenine dimethylase	1.90875652535714	0.887976724407407	0.00177370033333333	0	0.0101578945	1.86436247703129	2.05431192384251	2.88881045135521	2.32978665296274	1.92339642409121	2.26717920008676	3.04357373587683	1.92442398620185	1.33406264183543	1.26296963393956	0.758445524086911	1.4	0	0
TFB2M	ENSG00000162851	transcription factor B2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:18559]	1	PF00398	RrnaAD	Ribosomal RNA adenine dimethylase	0.130992717508929	0.015454531587037	0	0	0	1.95571824868381	2.28932840056178	3.74981312600399	2.66142810381343	2.01796109177489	2.59350436757328	3.79863120969147	2.35521356241648	1.69388317305711	1.78979109716168	1.07442068646432	0.953	0	1
TFIP11	ENSG00000100109	tuftelin interacting protein 11 [Source:HGNC Symbol;Acc:HGNC:17165]	1	PF07842|PF01585|PF12457	NA	NA	0.2242962295	0.0734132973	0	0	0	2.9143559490549	3.10117268422002	4.21853320747909	3.60461697681565	2.77234809618883	3.11837633911214	4.13386761696161	1.90343971882653	1.66184202201599	1.99985979625246	1.39651342671213	0.825	0	0
THOC3	ENSG00000051596	THO complex 3 [Source:HGNC Symbol;Acc:HGNC:19072]	1	PF12894|PF08662|PF00400	ANAPC4_WD40|eIF2A|WD40	Anaphase-promoting complex subunit 4 WD40 domain|Eukaryotic translation initiation factor eIF2A|WD domain, G-beta repeat	0.348700515160714	0.0345493043888889	0	0	0	2.17151429625905	1.98814294964326	3.70682889599738	2.27632394877501	2.17861585580281	1.7479072348033	2.32883072100537	2.34290730492127	2.13371521282967	2.08690675230833	1.07818880733552	0.925	0	0
THOC6	ENSG00000131652	THO complex 6 [Source:HGNC Symbol;Acc:HGNC:28369]	1	PF00400	WD40	WD domain, G-beta repeat	0.00936708724285714	0	0	0	0	3.11753214854997	3.44298594694031	4.42919414018466	3.40526538489244	3.25880683198254	3.61820341017208	5.28324396117554	3.58294373826074	2.50073605796007	2.71491000706133	0.993633385470888	0.673	0	0
