Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	CBC protein expression	MD protein expression	STR protein expression	AMY protein expression	HIP protein expression	V1C protein expression	DFC protein expression	LOEUF	Synapse localization	Autism susceptibility
WDR33	ENSG00000136709	WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]	1	PF00400	WD40	WD domain, G-beta repeat	5.49481055714286	4.03129324259259	1.4000435	0.4405694	1.07967605	2.69561082470636	2.91164365100834	4.96527405748215	3.1416175303922	2.79311763670843	3.061741641603	4.22002807186712	2.21871493049778	1.83591393304003	1.94990980838605	1.35951905837769	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.213	0	0
WDR36	ENSG00000134987	WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]	1	PF12894|PF00400|PF04192	ANAPC4_WD40|WD40	Anaphase-promoting complex subunit 4 WD40 domain|WD domain, G-beta repeat	2.75058474678571	0.725753465777778	0	0	0	1.8436783943809	2.00174820809997	3.46843930096434	2.29020320512607	1.92764618794246	2.34675553606957	3.49465881266387	2.44699576727509	1.87557396460068	1.86602217824036	1.32526785531288	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.466	0	0
WDR4	ENSG00000160193	WD repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12756]	1	PF00400	WD40	WD domain, G-beta repeat	0.162146145517857	0.0478321781833333	0.00145027633333333	0	0	1.66728813275583	1.85924603212486	2.88981227325809	2.17150789132652	1.74653205660527	1.94660735566767	2.93790177497629	2.0636052129587	0.829488319254453	1.13282164851111	0.751285887970874	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.116	0	0
WDR43	ENSG00000163811	WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]	1	PF04003|PF00400	WD40	WD domain, G-beta repeat	2.45604894464286	1.15715344518519	0.0361717313333333	0	0	2.53879638541486	2.6682428243544	3.71781897211326	2.7288587177916	2.54470545834044	2.84214212769316	4.2579534945489	4.27304491194098	2.95288101492933	3.06542901944842	1.91069636663298	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.163	0	0
WDR44	ENSG00000131725	WD repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:30512]	1	PF00400	WD40	WD domain, G-beta repeat	3.02960971428571	1.970937095	0.370167346666667	0.22243339	1.02808375	2.87626350110732	2.89159125005022	3.76900999828147	2.92490749274467	2.85435078979172	3.12537337927804	3.695292332508	1.59807351474644	1.47715630474861	1.62088038831605	2.05375848688526	8.83839707391959	8.9172451435846	9.06146822757737	9.06548119931617	9.05677617119914	9.01440669800178	9.01337471952743	0.195	0	0
WDR46	ENSG00000204221|ENSG00000206284|ENSG00000226916|ENSG00000227057|ENSG00000236222	WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]	0	PF08149	NA	NA	0.678567375125	0.107542312631481	0	0	0	3.51477874222661	3.77333177304558	4.66839998707396	4.56907786203424	3.64228568305958	4.01129882921571	5.48775644349938	3.3227896669472	2.08289811296403	2.47611010779122	1.45630079773317	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.947	0	0
WDR5	ENSG00000196363	WD repeat domain 5 [Source:HGNC Symbol;Acc:HGNC:12757]	1	PF00400	WD40	WD domain, G-beta repeat	0.514548313660714	0.220109619462963	0	0	0	3.9678418311083	4.08741616506749	5.95498492322746	4.64673869830785	3.96113246920048	4.3755746935726	5.10532188534899	3.31724105097759	2.49014750164553	2.92708605098511	2.01525799782002	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.124	0	1
WDR6	ENSG00000178252	WD repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:12758]	1	PF00400	WD40	WD domain, G-beta repeat	0.0651534355625	0.0804131458962963	0.0289825053333333	0	0	4.84342112343906	4.95248966349272	6.71650877268965	5.09349679489191	4.65194717609746	5.36842963213152	6.58716093477828	4.33844697881761	3.80653960716074	4.13728353279908	3.90666205989202	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.742	0	0
WDR61	ENSG00000140395	WD repeat domain 61 [Source:HGNC Symbol;Acc:HGNC:30300]	1	PF00400|PF12894	WD40|ANAPC4_WD40	WD domain, G-beta repeat|Anaphase-promoting complex subunit 4 WD40 domain	4.62073816071429	3.18301351296296	0.0809428433333333	0	0.1823158	4.24917983649644	4.62465364631309	5.39498222850955	4.73994528696612	4.27426166125705	4.87711109177906	5.34132400456496	1.76252954335282	1.48588829825101	1.74514194468667	1.37886438241035	8.69581007494095	8.64351472965426	8.71519867120682	8.57641957869794	8.753670772756	8.66655843142511	8.69369576652625	0.724	0	0
WDR62	ENSG00000075702	WD repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:24502]	1	PF12894|PF00400	ANAPC4_WD40|WD40	Anaphase-promoting complex subunit 4 WD40 domain|WD domain, G-beta repeat	0.0257875855035714	0.0154878364333333	0.0266808706666667	0	0.0137631575	0.429589185390964	0.357063235278235	1.25513812547869	0.681707420534017	0.482872026691284	0.498269252197046	0.926788129319158	1.84106851404651	1.33688248633141	1.33865160137777	0.0940442162903792	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.859	0	0
WDR70	ENSG00000082068	WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]	1	PF00400	WD40	WD domain, G-beta repeat	7.499480825	7.12149005555556	5.4807279	5.70968	5.85009075	2.54286224527468	2.78547313165398	4.22945333670194	3.15872318080898	2.64591604124144	2.93846270645552	4.27220986112457	1.83645331031442	1.55759511193248	1.7745465229456	0.920754635750805	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.757	0	0
WDR75	ENSG00000115368	WD repeat domain 75 [Source:HGNC Symbol;Acc:HGNC:25725]	1	PF00400	WD40	WD domain, G-beta repeat	2.98977353928571	1.87894788777778	0	0	0.01868421	3.11429872022113	3.23512121514289	4.88347174964593	3.64714179030505	3.34586470684836	3.68408935275804	4.53048905314528	3.38108176260113	2.39423258376387	2.46855011786941	1.7868314493993	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.541	0	0
WDR77	ENSG00000116455	WD repeat domain 77 [Source:HGNC Symbol;Acc:HGNC:29652]	1	PF00400	WD40	WD domain, G-beta repeat	0.0575748338892857	0.00631746285185185	0	0	0	3.43290597313692	3.6754433561793	4.10839899958074	3.75319802578462	3.49015934028372	3.9137798207812	4.75655365395276	3.12542453034098	1.90526695386487	2.31568611200951	1.4408226717557	7.70377177951371	7.99277518870165	7.49168681001691	7.76422405525609	7.75763086853903	7.28668802090508	7.71885329747861	0.824	0	0
WDR81	ENSG00000167716|ENSG00000276021	WD repeat domain 81 [Source:HGNC Symbol;Acc:HGNC:26600]	1	PF00400|PF02138	WD40|Beach	WD domain, G-beta repeat|Beige/BEACH domain	0.0300911625196429	0.0120254779203704	0	0	0	2.06115752025041	2.36667751065269	3.68031310332867	2.54184189916572	2.17254511975215	2.31755877533788	4.11855076573329	1.14447047065117	0.527851352733906	0.721920770039101	0.561398085978184	6.96848340116036	6.64976052672293	6.73908538331193	6.79378882597363	6.73307299395081	6.8137243576463	6.82835667662083	0.534	0	0
WDR83	ENSG00000123154	WD repeat domain 83 [Source:HGNC Symbol;Acc:HGNC:32672]	1	PF00400	WD40	WD domain, G-beta repeat	0.109450512303571	0.0457337218055556	0	0	0	3.79955361918722	3.79176719583219	5.31815773837226	4.243988899779	3.93793754557401	4.05874941233552	3.93382754222046	1.46555817243173	1.26147925667391	1.39971449549194	1.27830147020218	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.529	0	0
WNK1	ENSG00000060237	WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]	0	PF00069|PF12202	Pkinase|OSR1_C	Protein kinase domain|Oxidative-stress-responsive kinase 1 C terminal	6.92729099107143	6.47389262777778	2.5751916	1.2518505	6.54623	5.56782529555024	5.34936704698952	5.42365884132883	5.1614644834989	5.75705525861622	5.37755066259471	5.33017472981052	2.57447569668149	2.60984846050676	2.33810025668549	1.95015071674831	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.126	1	0
WRAP53	ENSG00000141499	WD repeat containing antisense to TP53 [Source:HGNC Symbol;Acc:HGNC:25522]	1	PF00400	WD40	WD domain, G-beta repeat	0.00175445725	0.00114672361111111	0	0	0	1.68774602969639	1.75958836436695	3.11035154939769	2.07173178349049	1.76424847725675	1.88129264184796	2.55809126666643	1.7226505086057	1.62116189301348	1.73537328666242	0.500943231113734	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.69	0	0
XAB2	ENSG00000076924	XPA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14089]	0	PF13181	TPR_8	Tetratricopeptide repeat	0.00369913428571429	0.00073099412962963	0	0	0	4.47079713841836	4.64919005996554	6.28031330297512	5.08571782261673	4.52147795265951	4.78763619110298	5.95039142481202	2.43447004196548	2.45019893651601	2.34971370635946	1.36996613283306	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.309	0	0
XPNPEP1	ENSG00000108039	X-prolyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:12822]	0	PF16188|PF00557|PF16189|PF01321	Peptidase_M24_C|Peptidase_M24|Creatinase_N_2|Creatinase_N	C-terminal region of peptidase_M24|Metallopeptidase family M24|Creatinase/Prolidase N-terminal domain	1.80239375089286	1.49158241666667	0.261002138666667	0	0.055657895	3.64213547153405	3.80330454304065	5.08060223959881	4.19799116573513	3.75692720591903	3.88243763408882	5.02957214835917	2.39540851964394	2.55226634298976	2.65177592814453	2.05739566630503	9.60596372625191	9.59760044590981	9.60977356960052	9.5682807648766	9.67868806598119	9.5262403958359	9.60165998105111	0.399	0	0
XPO1	ENSG00000082898	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]	0	PF08389|PF08767|PF03810	Xpo1|CRM1_C|IBN_N	Exportin 1-like protein|CRM1 C terminal|Importin-beta N-terminal domain	6.4045311	6.34837558703704	5.81092293333333	0.86935943	1.9143598	4.13399909601877	4.18774795576891	5.68819994508176	4.43118834755731	4.01243458780744	4.49232109480507	5.12749296503257	4.34989909739546	3.79508099288543	3.72806058294757	3.15284007712001	9.94753970474092	9.61749006531433	9.6146602362275	9.36203772221976	9.55651282755921	9.64096322595451	9.67020473064739	0.051	0	1
XPO4	ENSG00000132953	exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796]	0	PF08767	CRM1_C	CRM1 C terminal	5.6890024875	3.96860684185185	0.888730566666667	0.44338077	1.28553042	1.61736901705405	1.91797206809308	3.58483024761405	2.06658177594551	1.75869546178897	1.99896449477622	3.16052494141796	2.53289422173718	1.58768373884425	1.56580609240105	1.28121314040013	7.08040169305313	7.08014962934173	7.08040169305313	7.08079653257506	7.08040169305313	7.08040169305313	7.1295518767518	0.143	0	0
XPO5	ENSG00000124571	exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]	0	PF08389	Xpo1	Exportin 1-like protein	1.29082377678571	0.656365920740741	0.0709508716666667	0	0.018236842	2.65730615758851	2.98150106767346	4.31336195939222	3.24777108644848	2.61623534976381	2.92958082604622	4.02667614156452	3.00913002467991	2.46292272590678	2.35670780030704	1.51528397265265	8.05731630141502	7.48621945978114	7.49869611493361	7.64809632777725	7.49869611493361	7.66949750169751	7.63067031282746	0.253	0	0
XPO6	ENSG00000169180	exportin 6 [Source:HGNC Symbol;Acc:HGNC:19733]	0	PF08389|PF03810	Xpo1|IBN_N	Exportin 1-like protein|Importin-beta N-terminal domain	3.12180743928571	2.11939390759259	0.296266313333333	0.27430606	2.04716645	4.6808137998198	4.90847188425515	5.39205118662962	5.11074324555872	4.88535960352347	5.05321127873853	5.29273758441795	2.99190977684149	2.52064934472703	2.76441503914662	2.67777105735615	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.082	0	0
XPO7	ENSG00000130227	exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]	0	PF03810	IBN_N	Importin-beta N-terminal domain	4.5470831375	2.46995757592593	0.46394061	0.09281139	0.62463936	4.3149429952117	4.34571925653594	5.67849028235983	4.81096743796759	4.32327638452337	4.5179181479319	5.02330858729748	3.26590118057546	3.13409575132638	2.79843687214476	2.2703223609615	9.23533736885496	9.20773812393638	9.27910990578136	9.19975097135679	9.2959847379661	9.2158298680026	9.2938898517187	0.12	0	0
XPOT	ENSG00000184575	exportin for tRNA [Source:HGNC Symbol;Acc:HGNC:12826]	0	PF08389|PF03810	Xpo1|IBN_N	Exportin 1-like protein|Importin-beta N-terminal domain	2.12953856553571	1.4408658862037	0.344998476666667	0	0.0330715845	4.01875878456793	4.16970056475709	4.87569652585538	4.29308350591601	3.96584891595219	4.27152278879129	4.65102872271684	4.34234885608727	3.31589429485493	3.12886364713636	2.46100277620169	8.66303241260244	8.80800333442212	8.63362436480416	8.59904745219961	8.69713542568099	8.70008465401677	8.82234492914289	0.276	0	0
XRCC5	ENSG00000079246	X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]	0	PF03731|PF02735|PF08785|PF03730	Ku_N|Ku|Ku_PK_bind|Ku_C	Ku70/Ku80 N-terminal alpha/beta domain|Ku70/Ku80 beta-barrel domain|Ku C terminal domain like|Ku70/Ku80 C-terminal arm	6.29166328571429	5.98407304259259	1.268516	0.97183275	1.63873045	5.32508054355428	5.54984626268542	6.73940259102577	5.71676597004089	5.3274825846599	5.7215640581767	7.00774493079505	6.21948745111101	5.68912008533945	5.78989599218733	3.98492828954991	10.0195788085748	9.35174725661163	9.42978898583645	9.37169909371433	9.46045781078414	9.67544160618792	9.54642708043964	0.147	0	0
XRCC6	ENSG00000196419	X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055]	1	PF02735|PF03730|PF02037|PF03731	Ku|Ku_C|SAP|Ku_N	Ku70/Ku80 beta-barrel domain|Ku70/Ku80 C-terminal arm|SAP domain|Ku70/Ku80 N-terminal alpha/beta domain	3.61540209464286	2.43825580685185	0.275217376666667	0.10596803	0.270065235	5.96615818276158	6.13036360294589	7.35384373915164	6.69446236346551	5.85039689625672	6.38912794822102	7.68382275476395	6.31299409860541	5.85831595801189	5.9746637857814	3.89969530067843	10.1265926643644	9.419740564212	9.46217494295008	9.47975167903459	9.530784879639	9.7369253980202	9.61340168052434	0.218	0	1
XRN1	ENSG00000114127	5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]	1	PF03159	XRN_N	XRN 5'-3' exonuclease N-terminus	7.16703752321429	6.67691220740741	2.2003081	0.7001957	2.284503	1.7035880142654	1.92793436900039	3.75868160572441	1.99823161521796	1.81435764109533	2.05333728304892	3.66272960643209	1.01346220559905	1.33082151079718	1.41256926518165	1.20000722860481	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.197	0	0
XRN2	ENSG00000088930	5'-3' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:12836]	1	PF03159	XRN_N	XRN 5'-3' exonuclease N-terminus	4.89293178392857	3.4475597462963	0.144513152	0.08365897	0.45668738	3.63787682922649	3.90206875423565	5.37786816263956	4.06838705846954	3.70665210732102	4.10256575561565	5.84517136832301	4.99402424706888	4.60848651523598	4.76223854891587	3.48404928980859	7.19020489401262	7.18504038770173	7.04591001992509	7.04321217594478	7.17366874314461	7.04591001992509	7.26355540899575	0.355	0	0
YAP1	ENSG00000137693	Yes associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16262]	0	PF00397	WW	WW domain	0.0121955552089286	0.0105699601666667	5.217948	0.008309608	0.040289473	3.30665450843817	3.44710042270135	2.87415660944122	3.49701191605249	2.88792098280964	3.23932013026431	6.13195570854753	3.26126384229463	3.14245113829012	3.34763579845987	0.273925803961762	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.19	0	0
YARS	ENSG00000134684	tyrosyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12840]	1	PF00579|PF01588	tRNA-synt_1b|tRNA_bind	tRNA synthetases class I (W and Y)|Putative tRNA binding domain	4.09745066785714	2.27528323925926	0.347034263333333	0.0951865	0.25079392	3.65561515367441	4.30762524292192	5.09298119044369	4.89531231683192	3.8250223640447	4.38262575564659	4.36736407583004	3.40391870803913	2.31296821704129	2.40757821240713	2.59988620750796	9.1017216053542	9.19329187782353	9.31110752889129	9.12701377718157	9.23538034996187	9.09931713566506	9.10392614892588	0.624	0	0
YARS2	ENSG00000139131	tyrosyl-tRNA synthetase 2 [Source:HGNC Symbol;Acc:HGNC:24249]	1	PF00579	tRNA-synt_1b	tRNA synthetases class I (W and Y)	0.344326844892857	0.255449503240741	0	0	0	2.30658889470681	2.60806760143365	3.33863477761564	3.08723708424602	2.42315592257632	2.68629881591192	3.65906827484323	3.08501878442843	2.1948463761275	2.17831808258333	1.34559131702945	7.85618906485811	8.14956991969049	8.33680602340706	7.51132284892251	7.90520410168583	8.27310458002877	7.82653605787442	1.264	0	0
YBX1	ENSG00000065978	Y-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8014]	1	PF00313	CSD	'Cold-shock' DNA-binding domain	0.323099500017857	0.489146028481481	0	0	0	6.74694421043692	6.64878969658942	7.56058122389516	6.41138387271696	6.72610914401797	6.79948886248952	8.90696873947352	7.53600405957197	7.6254972212961	7.74955774752751	7.17847225315376	9.54370171051188	8.88730713308126	9.06481632602547	8.75869667056115	8.95537388735615	9.14144608695467	8.96798425343558	0.349	1	0
YBX2	ENSG00000006047	Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]	1	PF00313	CSD	'Cold-shock' DNA-binding domain	0	0	0	0	0	1.13136558913093	0.486412675369879	0.328386126071181	2.18581264141269	1.3456688776428	0.334437843731641	1.90170682760418	1.30866885739573	0.41243346587799	0.515491746550065	0.718046012135484	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.15	0	0
YBX3	ENSG00000060138	Y-box binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2428]	1	PF00313	CSD	'Cold-shock' DNA-binding domain	0.0145493196428571	0	0	0	0	3.44698533458324	3.44689206678732	2.67399730572869	3.23078403310224	3.48194470273327	4.00656732577855	7.58017564077712	3.0767219206543	2.47259248401349	1.7732333701402	0.532080966091587	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.963	1	0
YKT6	ENSG00000106636	YKT6 v-SNARE homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:16959]	0	PF13774|PF00957	Longin|Synaptobrevin	Regulated-SNARE-like domain|Synaptobrevin	0.125457595726786	0.00634479237037037	0	0	0	5.44115809284996	5.426663956931	5.92873035961104	5.72271191744232	5.51804408590476	5.77035071069524	5.7328878299576	3.38936853724318	3.25176296667152	3.31310760823187	2.85466181355708	9.13671919634106	9.26076407007816	9.26319883214467	9.19926965065027	9.26449896020018	9.15794900118542	9.23714835318105	0.584	0	0
YLPM1	ENSG00000119596	YLP motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17798]	0	PF13671	AAA_33	AAA domain	6.55115895	5.8463439962963	1.23918935	0.12562278	1.10984265	3.07564557795918	3.30830917469021	4.60254595907429	3.69562641342856	3.16400262144999	3.37678351624673	4.10605512711388	1.60975050311699	1.31142322521986	1.30324749526763	1.39087223040015	8.81481757009964	7.31915694063074	7.45615579907628	7.60286942094422	7.73029217867423	7.92369012309457	7.8450231284473	0.261	0	0
YRDC	ENSG00000196449	yrdC N6-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]	0	PF01300	Sua5_yciO_yrdC	Telomere recombination	0.00478253408928571	0.00855192696296296	0	0	0	3.22906950527012	3.34475465638524	4.60257861995733	3.81630274086894	3.38046348942069	3.77083961518821	4.23526752964118	2.29278518626669	1.92914077954958	1.7884031684534	1.09042924880936	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.324	0	0
YTHDC1	ENSG00000083896|ENSG00000275272	YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626]	1	PF04146	YTH	YT521-B-like domain	5.49525307857143	4.87750173333333	1.6412497	0.6764591	2.1224481	4.07654199338206	4.19938181372606	5.77309435881678	3.9940456290828	4.11493332985774	4.36878231509283	5.17007727788218	2.81547637912391	2.23881371679683	2.66881183374648	2.5407206978748	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.094	0	0
YTHDC2	ENSG00000047188	YTH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24721]	1	PF00270|PF04146|PF00271|PF04408|PF01424|PF07717	DEAD|YTH|Helicase_C|HA2|R3H|OB_NTP_bind	DEAD/DEAH box helicase|YT521-B-like domain|Helicase conserved C-terminal domain|Helicase associated domain (HA2)|R3H domain|Oligonucleotide/oligosaccharide-binding (OB)-fold	7.184044325	6.76313400740741	0.442359	0.8327758	0.87174517	2.60444144136365	2.9655848327132	5.0251794366	3.34162573994246	2.81839658032065	3.15481324943957	4.37905253247992	1.54617543725118	1.21065982809682	1.31069001592494	1.08386876863271	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.131	0	1
YTHDF1	ENSG00000149658	YTH N6-methyladenosine RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15867]	1	PF04146	YTH	YT521-B-like domain	0.585683107214286	0.177845846888889	0	0	0	4.41209049181879	4.55104221907624	6.0323686780952	4.74842902963032	4.36773448955115	4.70492174985258	5.28492494079454	3.39098743999888	2.86323701409631	3.02647130751905	2.38457523703342	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.241	0	0
YTHDF2	ENSG00000198492	YTH N6-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]	1	PF04146	YTH	YT521-B-like domain	1.44559651517857	0.513654978518518	0.09658811	0.05599644	0.0696123335	3.6263106318209	3.72551759233214	4.81191024580938	4.14826709019123	3.62261414121976	3.99361096509537	5.2962775181489	4.41375264612207	3.84012195980721	3.91740813866174	3.36363047675153	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.139	0	0
YTHDF3	ENSG00000185728	YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465]	1	PF04146	YTH	YT521-B-like domain	2.71580977446429	1.04661237537037	0.074193299	0.0045017796	0.071105265	3.18471986059045	3.40667271575583	4.46532151358055	3.39476106368003	3.24642632985022	3.47789747069391	4.75501039317352	3.37243322519874	2.71880221509725	2.87694983578869	3.09387386691784	8.07066727758628	8.05292516126521	8.03801411091831	7.91716449082775	7.96052437255943	8.16294264433127	8.14939870802532	0.22	0	0
YWHAB	ENSG00000166913	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta [Source:HGNC Symbol;Acc:HGNC:12849]	0	PF00244	14-3-3	14-3-3 protein	7.49874935	6.08567400555556	0.172874830666667	0.046761565	1.16296935	7.03966482888484	6.88173802459537	7.93302373379244	7.61036787099493	7.12984967869547	7.31273777111991	7.33444313560761	3.76892967794088	2.84931614323529	3.28934473639522	3.81814788167648	10.170793029063	10.3352188008114	10.3249001213797	10.3627852797523	10.353358508589	10.2925658145436	10.3087966113709	0.241	0	0
YWHAE	ENSG00000108953|ENSG00000274474	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]	0	PF00244	14-3-3	14-3-3 protein	5.38870554107143	4.54027366296296	3.8430761	0.5658541	2.4318917	8.84712940072178	8.75447834659756	9.04617043658474	8.91910167955939	8.69087799146557	8.84746769608853	8.02809392161484	5.77941985272575	5.66406251346744	5.85660066827437	5.88186773239768	11.074741656823	11.0684001410735	11.0575100073192	11.0466086908817	11.0994858225455	11.0710669504265	11.0845395843369	0.235	1	1
YWHAG	ENSG00000170027	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma [Source:HGNC Symbol;Acc:HGNC:12852]	0	PF00244	14-3-3	14-3-3 protein	6.24130362678571	5.04562375185185	0.016160468	0.0009786477	0.37707981	7.36700405438835	7.11481467407729	7.99070815206233	8.23122598168503	7.34685940669086	7.90449614038072	6.54262177358543	5.34284834431384	5.28325342603565	5.41751927571997	6.36454787234972	10.1715381578388	10.4155701238861	10.3825818934693	10.3852812540292	10.4001783951289	10.4459650690141	10.4357898075837	0.289	1	1
YWHAH	ENSG00000128245	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]	0	PF00244	14-3-3	14-3-3 protein	7.70414625178571	5.39264650555556	0	0.428363	0.01481579	8.26725955469889	7.09401960711789	8.4245085470404	8.99402808658818	7.9813674883406	8.04563408548832	6.55006952156704	4.81202556838598	4.2023650871467	4.44904453620937	5.40663510777322	10.1979474433424	10.1651612824701	10.0599211120554	10.3155917364597	10.2655603782598	10.2656389625219	10.3004182070887	0.504	1	0
YWHAQ	ENSG00000134308	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:HGNC Symbol;Acc:HGNC:12854]	0	PF00244	14-3-3	14-3-3 protein	5.53086556964286	3.5119284537037	0.41678576	0	4.4904127	7.38438660360618	7.12255366258452	8.43253981255022	7.40093919164398	7.31113069572355	7.6861222954118	7.59194116288182	6.13113546683277	6.15599402814065	6.40617600232134	6.27814143114029	10.463595302074	10.2929621041618	10.2013913050662	10.2743802432504	10.3005443700542	10.3054933181351	10.273692844831	0.499	1	0
YWHAZ	ENSG00000164924	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta [Source:HGNC Symbol;Acc:HGNC:12855]	0	PF00244	14-3-3	14-3-3 protein	7.67394162321429	6.54745673518519	0.609267906666667	0.060408525	1.0669969	7.15874095108297	6.83581293800293	7.38778471277249	7.42419988831135	6.95553367363846	7.05844638425507	7.24620854370638	4.98767327117711	4.96055289145591	5.24415845036247	5.31176350184134	10.8497287856743	11.006589607577	11.0781159170515	11.0354532301105	11.0745067564182	10.9357419921608	11.0619312283844	0.357	1	1
