"Ensembl ID","HGNC ID","Gene name","Gene description","Gene ID","UniProt AC","UniProt ID","Domain","GeneTag","GeneDesc","Function","Modification","PMID Function","Complex name","Target","Specific target","Product","PMID target","Comment","Excitatory Expression","Inhibitory Expression","Astrocyte Expression","Microglia Expression","Oligodendrocyte Expression","Amygdala expression","Basal ganglia expression","Cerebellum expression","Cortex expression","Hippocampus expression","Hypothalamus expression","Non-brain expression","Accelerated dorsal expression (D2)","NPC expression (D15)","Neural rosette expression (D21)","Neuron expression (D77)","LOEUF","Synapse localization","Autism susceptibility","predictions"
"ENSG00000197114","HGNC:15948","ZGPAT","zinc finger, CCCH-type with G patch domain","84619","Q8N5A5","ZGPAT_HUMAN","G-patch PF01585 333-376","ZC3H, GPATCH","Zinc fingers, CCCH-type domain containing, """"G patch domain containing""""","TF","TF repressor","22498752","#","DNA","DNA motif","#","#","Recruits the chromatin multiprotein complex NuRD to target promoters.",0.142493627796429,0.0488967557981481,0.0204338103333333,0,0.0049210525,3.62079752110868,4.00167615890632,6.00838379978081,4.29103621038726,3.75550719359018,4.00801172102006,5.06246282611622,0.80934942001576,0.713235282353913,0.827560195548302,0.55630632908288,0.777,0,0,0.238921049708176
"ENSG00000250506","HGNC:1772","CDK3","cyclin-dependent kinase 3","1018","Q00526","CDK3_HUMAN","Pkinase PF00069 4-286","CDK","Cyclin-dependent kinases","Histone modification write","Histone phosphorylation","#","#","histone","H1","#","#","Cdk3 is supposed to phosphorylate histone H1, but have found no good reference to document it.",0,0,0,0,0,2.92494738631807,2.84314269655274,4.34159087280537,3.01211451957374,2.93192695211811,3.30482495445105,4.41956585752421,0.242066581011709,0.0989443403661345,0.14482624987887,0.123763107019937,1.259,0,0,0.234311018156198
"ENSG00000148335","HGNC:23373","NTMT1","N-terminal Xaa-Pro-Lys N-methyltransferase 1","28989","Q9BV86","NTM1A_HUMAN","PF05891","METTL","Methyltransferase like","Histone modification writer","Histone methylation","26543159","#","protein","CENP-A, CENP-B, RCC1","Km1/m2/m3, Rm, Pm","26543159","Regulates centromere function and mitosis",0.0410194673017857,0.000777059092592593,0,0,0,2.84679215405761,3.09335481074093,3.70994675832859,3.43838468072098,2.79291364189365,3.221233678103,3.68915376533732,2.31566268823565,1.97872899044231,2.06396773344142,1.47638664677815,1.077,0,0,0.232549148846366
"ENSG00000164576","HGNC:25663","SAP30L","SAP30-like","79685","Q9HAJ7","SP30L_HUMAN","SAP30_Sin3_bdg PF13867 114-166, zf-SAP30 PF13866 18-95","#","#","Histone modification erase cofactor","Histone acetylation","16820529","#","histone","#","#","16820529","SAP30L induces transcriptional repression, possibly via recruitment of Sin3A and histone deacetylases. A functional nucleolar localization signal in SAP30L means that SAP30L and SAP30 are able to target Sin3A to the nucleolus.",0.0583630003401786,0,0,0,0,3.50899902550456,3.55579775322182,4.36966539015441,3.90781362509675,3.47929524299885,3.46571331959596,4.30513879880349,1.12985690928843,1.11499991816735,1.56271818748585,0.971868884473861,1.094,0,0,0.229828822526583
"ENSG00000204389","HGNC:5232","HSPA1A","heat shock protein family A (Hsp70) member 1B","3303","P0DMV8","HS71A_HUMAN","PF00012","HSPA","Heat shock 70kDa proteins","Histone modification write cofactor","Histone acetylation, Histone methylation, Histone ubiquitination","16809764, 2123078","#","Protein","HDAC","#","16809764, 2123078, 24613385","Enhances STUB1-mediated SMAD3 ubiquitination and degradation and facilitates STUB1-mediated inhibition of TGF-beta signaling.",0.05996411525,0.0503797392592593,0.900203666666667,0.020213524,0.0164210535,5.52002930421219,5.79126579495996,5.64964850847165,5.44242270503043,6.0116074505268,5.98670445059775,6.31587050313038,2.31229925891973,2.51794118416031,2.62052824438391,2.22252129627978,1.291,0,0,0.22930977300355
"ENSG00000160949","HGNC:7801","TONSL","tonsoku-like, DNA repair protein","4796","Q96HA7","TONSL_HUMAN","Ank PF00023 528-560 561-591 597-629, LRR_6 PF13516 1097-1121, Pfam-B_27656 PB027656 642-670, Pfam-B_51992 PB051992 204-263, TPR_11 PF13414 350-422","ANKRD","Ankyrin repeat domain containing","Chromatin remodeling","#","21113133","#","histone","#","#","21113133","Mms22L associates with Nfkbil2 =TONSL, which may function as a scaffolding unit to bridge chromatin to multiple protein complexes.",0,0,0,0,0,1.10465871392149,1.07804617184845,3.42547608955976,2.1026782852864,1.08735421071053,1.43215768731055,2.40855698714748,2.12202481279822,1.79716731624531,1.83264529289467,0.423494262682055,0.689,0,0,0.229186881347195
"ENSG00000138376","HGNC:952","BARD1","BRCA1 associated RING domain 1","580","Q99728","BARD1_HUMAN","Ank PF00023 427-459 460-491 493-525, BRCT PF00533 568-640, Pfam-B_30184 PB030184 161-239, Pfam-B_32178 PB032178 241-290, Pfam-B_32432 PB032432 291-339, Pfam-B_33025 PB033025 723-775, zf-RING_6 PF14835 41-105","ANKRD","Ankyrin repeat domain containing","Histone modification write","Histone ubiquitination","19916563","BRCC, BRCA1-A","histone","H2AX, H2A, H2B, H3, H4","H2AXub, H2Aub, H2Bub, H3ub, H4ub","19916563, 12485996","BARD1, like CstF-50, also interacts with RNA polymerase II. BARD1-mediated inhibition of polyadenylation may prevent inappropriate RNA processing during transcription,",0.609771504803571,0.201161144018519,0,0,0.00286842115,0.970037122906945,0.902284708794317,0.447169206618429,0.84521061776334,0.978654729108352,1.00589577281963,2.20666822714699,2.05693112734258,2.3510403190926,2.44008370434877,0.353902521911846,1.358,0,0,0.225617973404767
"ENSG00000161036","HGNC:21769","LRWD1","leucine-rich repeats and WD repeat domain containing 1","222229","Q9UFC0","LRWD1_HUMAN","LRR_1 PF00560 48-69, Pfam-B_28625 PB028625 274-344, Pfam-B_39252 PB039252 191-239, WD40 PF00400 382-421","WDR","WD repeat domain containing","Chromatin remodeling","#","20932478","#","histone, DNA","H3K9me3, H3K27me3","#","20932478","A highly conserved, leucine-rich repeats and WD40 repeat domain-containing protein 1 (LRWD1) or ORC-associated (ORCA) in human cells that interacts with ORC and modulates chromatin association of ORC. ORCA colocalizes with ORC and shows similar cell-cycle dynamics. ORCA efficiently recruits ORC to chromatin.",0.00225942226785714,0.0018236117962963,0,0,0,3.43572059292815,3.60776468452046,5.645373107199,4.14411164845841,3.49221212241846,3.97252723999477,3.93594056602033,1.41651266933598,1.36381440855094,1.67461226283619,1.17493327292711,1.307,0,0,0.225470324707369
"ENSG00000203740","HGNC:31932","METTL11B","methyltransferase like 11B","149281","Q5VVY1","NTM1B_HUMAN","PF05891","METTL","Methyltransferase like","Histone modification writer","Histone methylation","26543159","#","protein","CENP-A","K55m","26543159","Regulates centromere function and mitosis",0,0,0,0,0,0,0.0442947885713636,0,0,0,0,0,0.0635010983347392,0.0576546779463872,0.0568943415341177,0.0364226969310962,1.113,0,0,0.224644792951073
"ENSG00000116717","HGNC:4095","GADD45A","growth arrest and DNA-damage-inducible, alpha","1647","P24522","GA45A_HUMAN","Ribosomal_L7Ae PF01248 21-123","#","#","Chromatin remodeling","#","21986581","#","histone","H2A, H2B, H3, H4","#","21986581","Active DNA demethylation is partially attributed to the ability of Gadd45(A, B, C) proteins to bind histones and modify accessibility of DNA on damaged chromatin.",0.110973798714286,0.0817556327962963,0,0,0,3.89803417357929,4.34099657875846,2.88811197738205,4.06471043508738,3.83920378809694,4.49085889726027,5.80226302307754,1.48728037323884,3.10040942823435,2.18649700547203,1.72925337090078,1.131,0,0,0.224398480551637
"ENSG00000185513","HGNC:15905","L3MBTL1","l(3)mbt-like 1 (Drosophila)","26013","Q9Y468","LMBL1_HUMAN","MBT PF02820 242-314 349-421 453-525, SAM_1 PF00536 681-745, zf-C2HC PF01530 551-581","ZC2HC, SAMD","Zinc fingers, C2HC-type containing, Sterile alpha motif (SAM) domain containing","Histone modification read","#","18026117","L3MBTL1","histone","H1BK26, H4K20","#","18026117","Crystal structures of the L3MBTL1 MBT repeats in complex with histone H4 peptides dimethylated on Lys20 (H4K20me2). Only the second of the three MBT repeats can bind mono- and dimethylated histone peptides. Its binding pocket has similarities to that of 53BP1 and is able to recognize the degree of histone lysine methylation.",0.951384109285714,1.1956060887037,0.177850146333333,0,0.00610526325,2.71215333014688,2.60417098008162,5.0228183074446,3.27665000897593,2.84739966750364,3.6522455475951,2.86299484129909,0.523319131473277,0.504774193377634,0.537951222666655,1.51512409450278,0.777,0,0,0.22381121011538
"ENSG00000127337","HGNC:24859","YEATS4","YEATS domain containing 4","8089","O95619","YETS4_HUMAN","YEATS PF03366 44-126","#","#","Histone modification write cofactor","Histone acetylation","14966270","NuA4, NuA4-related complex, SRCAP","histone","#","#","14966270","The essential GAS41 =YEATS4 protein is a member of the AF9/ENL-related (YEATS) family, and associated to transcription/chromatin-modifying complexes, including yeast NuA4, NuA3, Sas2, SWI/SNF, TFIID/mediator/TFIIF, and human SWI/SNF complexes.",0.433029548339286,0.201647004435185,0.00839055496666667,0,0.016256545,2.84287225943799,3.02934244868806,4.60451913029617,3.20549417373743,2.77682410278063,3.3237764453901,3.81507326721003,3.20199211976394,2.96890255903995,3.07039549737093,1.908130071137,1.189,0,0,0.222717733633511
"ENSG00000197879","HGNC:7597","MYO1C","myosin IC","4641","O00159","MYO1C_HUMAN","IQ PF00612 735-755 758-777, Myosin_TH1 PF06017 873-1059, Myosin_head PF00063 48-718","MYOI","Myosins / Myosin superfamily : Class I","Chromatin remodeling cofactor","#","16603771","B-WICH","chromatin","#","#","16603771","The WSTF (Williams syndrome transcription factor) protein is involved in vitamin D-mediated transcription and replication as a component of two distinct ATP-dependent chromatin remodeling complexes, WINAC and WICH, respectively. The WICH complex (WSTF-SNF2h) interacts with several nuclear proteins as follows: Sf3b155/SAP155, RNA helicase II/Gualpha, Myb-binding protein 1a, CSB, the proto-oncogene Dek, and nuclear myosin 1 in a large 3-MDa assembly, B-WICH, during active transcription.",0.0176411558125,0.0218336726796296,0.0003913444,0,0,2.52625164164125,2.66272618896115,4.2989954914646,2.74096856378347,2.50966290909828,2.84562854302079,6.66183509200582,2.16664271196763,1.94207695161756,1.76614532726836,0.805805332239797,0.68,0,0,0.221674479351841
"ENSG00000170364","HGNC:10762","SETMAR","SET domain and mariner transposase fusion gene","6419","Q53H47","SETMR_HUMAN","HTH_Tnp_Tc3_2 PF01498 401-466, Pre-SET PF05033 16-118, SET PF00856 137-250, Transposase_1 PF01359 488-568","#","#","Histone modification write","Histone methylation","16332963","#","histone","H3K4, H3K36","H3K4me, H3K36me","16332963","Metnase =SETMAR that has a SET domain and a transposase/nuclease domain. Metnase methylates histone H3 lysines 4 and 36, which are associated with open chromatin. Metnase increases resistance to ionizing radiation and increases nonhomologous end-joining repair of DNA doublestrand breaks.",0.00369776683928571,0,0,0,0,2.3832287294605,2.66917193506509,2.66256441940904,2.79343814172242,2.5529795028921,2.66813955288568,3.70047301071943,1.6440342717821,1.44330193695685,1.86547785453373,1.00875446155813,1.13,0,0,0.221614012413305
"ENSG00000134014","HGNC:20696","ELP3","elongator acetyltransferase complex subunit 3","55140","Q9H9T3","ELP3_HUMAN","Acetyltransf_1 PF00583 441-536, Pfam-B_13823 PB013823 1-49, Radical_SAM PF04055 96-305","KAT, ELP","Chromatin-modifying enzymes / K-acetyltransferases, Elongator acetyltransferase complex subunits","Histone modification write","Histone acetylation","11818576","Pol2 elongator","histone","H3, H4?","#","11818576","Elp3 contains domains characteristic of proteins with acetyltransferase activity, and its complex was found to acetylate histones, with specificity to H3 and to a much lesser extent H4.",1.96597081464286,1.24162301981481,0.0648763326666667,0,0.074361795,3.33303151926386,3.45893183497833,4.51037649660671,4.17821267761749,3.27719476706718,3.68552532800263,3.96825667547947,2.17245606304067,2.08030422271464,2.32941666270812,1.83768686958204,1.025,0,0,0.22059137073518
"ENSG00000111725","HGNC:9378","PRKAB1","protein kinase, AMP-activated, beta 1 non-catalytic subunit","5564","Q9Y478","AAKB1_HUMAN","AMPKBI PF04739 149-270","#","#","Histone modification write cofactor","Histone phosphorylation","20647423","#","histone","#","#","#","Non-catalytic subunit of AMP-activated protein kinase (AMPK).",0.1003906451125,0.0102028970555556,0,0,0,3.10190047556656,3.28071436011558,4.6891509691322,3.87596677582083,3.18872848490625,3.29242692038756,4.75927303469284,1.32282909135418,1.25684559946764,1.43095726573632,1.21670975090324,0.843,0,0,0.220374436366978
"ENSG00000072401","HGNC:12474","UBE2D1","ubiquitin-conjugating enzyme E2D 1","7321","P51668","UB2D1_HUMAN","UQ_con PF00179 5-142","UBE2","Ubiquitin-conjugating enzymes E2","Histone modification write","Histone ubiquitination","22438555","#","histone","H2BK48","H2BK48ub","22438555","Ubiquitination of TP53.",0.788063704446429,0.178768298451852,0,0,0,3.07944467581382,3.29119980623545,3.82084270477048,3.28701269902248,3.14375747528386,3.46931295110129,4.10331298977843,2.50309997514557,1.70970744111678,1.99861577670064,2.02573300951249,0.815,0,0,0.2202587963851
"ENSG00000156374","HGNC:21156","PCGF6","polycomb group ring finger 6","84108","Q9BYE7","PCGF6_HUMAN","zf-C3HC4 PF00097 134-172","RNF, PCGF","RING-type (C3HC4) zinc fingers, Polycomb group ring fingers","Polycomb group (PcG) protein","#","21282530","PRC1, RING2-L3MBTL2","#","#","#","21282530","There are multiple orthologs of the archetypal PRC1 proteins; five Pc proteins (CBX2, CBX4, CBX6, CBX7 and CBX8), six Psc proteins (BMI1, MEL18, MBLR=PCGF6, NSPC1, RNF159 and RNF3).",1.23035000357143,0.491533657037037,0.275331296666667,0.12095915,0.1837069225,2.12088605009016,2.29700354577315,3.53816937258424,2.20955006194785,2.17407399147808,2.43076430737688,3.41711528656047,1.94603786229797,1.41586270692263,1.56033111062206,0.632486355570172,0.878,0,0,0.215805960884749
"ENSG00000176476","HGNC:25156","CCDC101","coiled-coil domain containing 101","112869","Q96ES7","SGF29_HUMAN","DUF1325 PF07039 157-289","#","#","Histone modification read","#","21685874","ATAC","histone","H3K4me, H3K4me3","#","21685874","The crystal structures of the tandem Tudor domains of Saccharomyces cerevisiae and human Sgf29=CCDC101 and their complexes with H3K4me2 and H3K4me3 peptides, respectively, shows that Sgf29 selectively binds H3K4me2/3 marks.",0.709491984607143,0.260247352388889,0.0463163593333333,0.023534635,0.0437258465,3.23148463453778,3.45522396732365,5.45115834944889,3.58238739774835,3.36196341881056,3.69243835750695,5.12247394117564,1.73333499387147,1.64297917356511,1.97628453606766,1.14412664272116,0.82,0,0,0.2152764503111
"ENSG00000225830","HGNC:3438","ERCC6","excision repair cross-complementation group 6","2074","Q03468","ERCC6_HUMAN","Helicase_C PF00271 873-952, Pfam-B_58020 PB058020 1-49, SNF2_N PF00176 510-812","#","#","Chromatin remodeling","#","15226310","B-WICH","chromatin","#","#","15226310","CSB=ERCC6 is a DNA-dependent ATPase and is able to remodel chromatin at the expense of ATP.",1.08541022666071,0.193641778277778,0,0,0,1.10524225381157,1.36824871771333,2.76728189494205,1.48104055611822,1.21406261888154,1.32215890762938,2.37427164378959,0.516862172859165,0.425419527660172,0.522954778797053,0.57841020651621,0.802,0,0,0.21395742854858
"ENSG00000165702","HGNC:4238","GFI1B","growth factor independent 1B transcription repressor","8328","Q5VTD9","GFI1B_HUMAN","zf-C2H2 PF00096 220-242, zf-H2C2_2 PF13465 177-203 262-287 290-314","ZNF","Zinc fingers, C2H2-type","Histone modification cofactor","#","24395799","#","#","#","#","#","The principal hematopoietic regulator T-cell acute lymphocytic leukemia-1 (TAL1) is involved in regulating H3K27me3 variations in collaboration with the transcription factor growth factor independent 1B (GFI1B).",0,0,0,0,0,0.0499757187744835,0.0484386231421479,0.0527085075814895,0.0739379743340498,0.0506744274175426,0.0723722884725747,0.0615316616513147,0.0184081378029625,0.00950712409805884,0.00997335101805092,0.00876152605910989,0.865,0,0,0.212355077451833
"ENSG00000181929","HGNC:9385","PRKAG1","protein kinase, AMP-activated, gamma 1 non-catalytic subunit","5571","P54619","AAKG1_HUMAN","CBS PF00571 39-97 118-178 187-252 263-324","#","#","Histone modification write cofactor","Histone phosphorylation","20647423","#","histone","#","#","#","AMP/ATP-binding subunit of AMP-activated protein kinase (AMPK).",0.368437411767857,0.246293367042593,0,0,0,4.32883646422954,4.53750419283523,5.23207934098203,4.84663873149357,4.13539532150291,4.78457726746362,5.56045512370835,1.86717440032349,1.90082902892235,2.16170422351171,1.77569744222575,0.801,0,0,0.210895182133957
"ENSG00000132382","HGNC:7546","MYBBP1A","MYB binding protein (P160) 1a","10514","Q9BQG0","MBB1A_HUMAN","DNA_pol_phi PF04931 70-836","#","#","Chromatin remodeling cofactor","#","16603771","B-WICH","chromatin","#","#","16603771","The WSTF (Williams syndrome transcription factor) protein is involved in vitamin D-mediated transcription and replication as a component of two distinct ATP-dependent chromatin remodeling complexes, WINAC and WICH, respectively. The WICH complex (WSTF-SNF2h) interacts with several nuclear proteins as follows: Sf3b155/SAP155, RNA helicase II/Guα, Myb-binding protein 1a, CSB.",0.000754664417857143,0,0,0,0,3.47667978781796,3.97171827615603,5.4604247689836,4.78037309745132,3.7618065070456,3.99041942137913,5.01547526796651,3.35416401567971,1.71037241068988,1.96646392557313,1.38527681416298,1.206,0,0,0.207911307362162
"ENSG00000168769","HGNC:25941","TET2","tet methylcytosine dioxygenase 2","54790","Q6N021","TET2_HUMAN","Pfam-B_32546 PB032546 930-1046, Pfam-B_34477 PB034477 1927-1975, Tet_JBP PF12851 1290-1905","#","#","DNA modification","DNA hydroxymethylation","23222540","#","DNA","mC","hmC","23222540","Ten eleven translocation (TET) enzymes, including TET1, TET2 and TET3, convert 5-methylcytosine to 5-hydroxymethylcytosine and regulate gene transcription. Downregulation of TET2 reduces the amount of histone 2B Ser 112 GlcNAc marks in vivo, which are associated with gene transcription regulation.",1.11896595196429,1.12952163387037,0.0156148603333333,0.0049288254,0.011473685,1.19839985676393,1.31227889310502,1.55185065945453,1.2450088004038,1.27102520391324,1.53420606395955,2.68576975015791,0.33797805785097,0.834154328708928,1.10947314266982,0.958071935209395,1.38,0,1,0.206920624854505
"ENSG00000126856","HGNC:9351","PRDM7","PR domain containing 7","11105","Q9NQW5","PRDM7_HUMAN","KRAB PF01352 27-65, SSXRD PF09514 170-202","ZNF, ZKRAB","Zinc fingers, C2H2-type","Histone modification write","Histone methylation","#","#","histone","#","#","#","Probable histone methyltransferase (by similarity).",0,0,0,0,0,0.0172356631688887,0.0102023086462869,0.0419207774951503,0.0260869970849286,0,0.0340701704988104,0,0.000892479025285491,0.00486576332541949,0,0,1.416,0,0,0.20617579196266
"ENSG00000163961","HGNC:26661","RNF168","ring finger protein 168, E3 ubiquitin protein ligase","165918","Q8IYW5","RN168_HUMAN","Pfam-B_30754 PB030754 528-566, zf-C3HC4_2 PF13923 16-54","RNF","RING-type (C3HC4) zinc fingers","Histone modification write","Histone ubiquitination","22980979","#","histone","H2AK13, H2AK15, H2AXK13, H2AXK15","H2AK13ub, H2AK15ub, H2AXK13ub, H2AXK15ub","22980979","RNF8 and RNF168 targets histone H2A and H2AX. RNF8 is the first ligase recruited to the damage site, and RNF168 follows RNF8-dependent ubiquitination. This suggests that RNF8 initiates H2A/H2AX ubiquitination with K63-linked ubiquitin chains and RNF168 extends them. RNF8 is inactive toward nucleosomal H2A, whereas RNF168 catalyzes the monoubiquitination of the histones specifically on K13-15.",2.48352378428571,1.48571495833333,0.703872523333333,0.500089,0.505040305,2.08164299786576,2.23854384281606,3.82886510716993,2.50199445993766,2.16784281274387,2.69624759824776,3.60987313353188,3.14776453970198,2.63156261998941,2.7663652536093,1.60891566206845,1.198,0,0,0.193821096882411
"ENSG00000078487","HGNC:23486","ZCWPW1","zinc finger, CW type with PWWP domain 1","55063","Q9H0M4","ZCPW1_HUMAN","PWWP PF00855 315-411, Pfam-B_36867 PB036867 512-557, zf-CW PF07496 254-303","#","#","Histone modification read","#","21423274","#","histone","H3K4me","#","21423274","Table 1 in the reference.",0.201289851232143,0.113985863230185,0.145046190333333,0.0010142348,0.094589205,2.62693202197212,2.51508289513358,3.8515091968502,2.52427936162432,2.70651508119467,2.64883354790675,2.93841753884007,0.24078224385699,0.179729016590257,0.269996532817102,0.399513293223768,0.965,0,0,0.193681107022768
"ENSG00000163322","HGNC:25829","FAM175A","family with sequence similarity 175, member A","84142","Q6UWZ7","F175A_HUMAN","Pfam-B_8506 PB008506 1-175","#","#","Scaffold protein","#","19261749","BRCA1-A","TF","#","#","19261749","Abra1=FAM175A protein, which appears to act as a scaffold for the A complex. Abra1 is known to mediate the interaction of Rap80 with BRCA1.",0.437039539875,0.174566477203704,0.0192903183333333,0,0,0.667581532111548,0.726489898649281,1.33802499754931,0.711381248640126,0.674373870301194,0.868422852825756,1.85842666930167,1.25210249379826,1.20642221988645,0.916630320697494,0.16080951798019,1.007,0,0,0.188640551136928
"ENSG00000164256","HGNC:13994","PRDM9","PR domain containing 9","56979","Q9NQV7","PRDM9_HUMAN","KRAB PF01352 27-65, SSXRD PF09514 170-202, zf-C2H2 PF00096 860-882, zf-H2C2_2 PF13465 540-562 566-590 594-619 622-647 650-674 678-702 706-731 734-758 762-786 790-815 818-843 846-871","ZKRAB, ZNF","Zinc fingers, C2H2-type","Histone modification write","Histone methylation","17916234","#","histone","H3K4","H3K4me3","17916234","Meisetz, the mouse ortholog of the long PRDM9 isoform, is able to activate the progression into meiosis through the trimethylation of the lysine 4 on histone H3.",0,0,0,0,0,0,0,0,0,0,0,0,0.00312840760191658,0.00291413215962472,0,0,1.32,0,0,0.188636861710519
"ENSG00000235268","HGNC:37098","KDM4E","lysine (K)-specific demethylase 4E","390245","B2RXH2","KDM4E_HUMAN","JmjC PF02373 176-292, JmjN PF02375 16-50","KDM","Chromatin-modifying enzymes / K-demethylases","Histone modification erase","Histone methylation","21914792","#","histone","H3K9me2, H3K9me3","H3K9","21914792","KDM4D and KDM4E (which is catalytically active) catalyze demethylation of H3K9me3/me2.",0,0,0,0,0,0,0.0319013917825927,0.0845579630989168,0.017539988540054,0.0292948432735012,0.0358499377053499,0.115230650866339,0,0.0123270454103697,0.00127878832783899,0,1.325,0,0,0.187824546260466
"ENSG00000134058","HGNC:1778","CDK7","cyclin-dependent kinase 7","1022","P50613","CDK7_HUMAN","Pfam-B_20206 PB020206 301-344, Pkinase PF00069 12-295","CDK, TFIIH","Cyclin-dependent kinases, General transcription factor IIH complex subunits","Histone modification write","Histone phosphorylation","10722743","#","histone","H1","#","10722743","Cdk7, is able to phosphorylate histone H1, and the basal activity is increased 2-fold in the presence of recombinant human cyclin H (the activating partner of Cdk7).",1.55435412553571,0.541395177037037,0.162354553333333,0,0.070904555,3.13827220981051,3.5942911583947,4.03868199482467,3.73682131744816,3.1535135255496,3.69431191527708,4.34343624950623,3.06832591829136,2.15858315891827,2.18474335174954,1.60325898700657,1.021,0,0,0.186990809774148
"ENSG00000160993","HGNC:21900","ALKBH4","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4 (Alkylated DNA repair protein alkB homolog 4) (DNA N6-methyl adenine demethylase ALKBH4) (EC 1.14.11.51) (Lysine-specific demethylase ALKBH4) (EC 1.14.11.-)","54784","Q9NXW9","ALKB4_HUMAN","PF13532","ALKBH","Alkylation repair homologs","DNA modification","DNA demethylation","30982744","#","DNA","m6A of DNA","A","30982744","Preserves Polycomb silencing",0.0100083803928571,0,0,0,0,3.32743156488911,3.481238871064,4.96279654557747,4.08498266971661,3.46881788249647,3.54853526713845,3.77068106972169,1.92100450871805,1.50746509965323,1.73967463935573,1.16884131173911,0.802,0,0,0.185637790577198
"ENSG00000163840","HGNC:30323","DTX3L","deltex 3 like, E3 ubiquitin ligase","151636","Q8TDB6","DTX3L_HUMAN","Pfam-B_11420 PB011420 311-389 706-737, zf-RING_2 PF13639 559-600","RNF","RING-type (C3HC4) zinc fingers","Histone modification write","Histone ubiquitination","19818714","#","histone","H4K91","#","19818714","BBAP=DTX3L selectively monoubiquitylates histone H4 lysine 91 and protects cells exposed to DNA-damaging agents.",0,0,0,0,0,2.06566880970682,2.09574554847255,1.34579091925419,1.82618846771693,1.95566617952569,2.19300210078526,4.22568367669318,0.878796665777522,0.187984834458636,0.197983143448874,0.0587838202796832,0.783,0,0,0.184732422075476
"ENSG00000153391","HGNC:26994","INO80C","INO80 complex subunit C","125476","Q6PI98","IN80C_HUMAN","YL1_C PF08265 141-170","INO80","INO80 complex subunits","Chromatin remodeling cofactor","#","16230350","Ino80, CHD8, MLL2/3, MLL4/WBP7","chromatin","#","#","16230350","FLAG-tagged PAPA-1, C18orf37, Amida, FLJ20309, and FLJ90652 each copurified with the hINO80 helicase and the Tip49a, Tip49b, PAPA-1, C18orf37, Arp4, Arp5, Arp8, Amida, NFRKB, MCRS1, FLJ90652, and FLJ20309 proteins, which argues that they are all components of a multiprotein hINO80-containing complex.",0.445379264107143,0.0469023477277778,0,0,0,2.09940293950129,2.52085342103766,3.32065507637757,2.4988584588932,2.1142870581146,2.87273027869653,2.80190775226318,0.80798514913336,0.461868404947303,0.595402929592444,0.327666874112416,1.416,0,0,0.18394702988053
"ENSG00000205307","HGNC:41908","SAP25","Sin3A-associated protein, 25kDa","100316904","Q8TEE9","SAP25_HUMAN","SAP25 PF15476 1-199","#","#","Histone modification erase cofactor","Histone acetylation","16449650","#","histone","#","#","16449650","SAP25 binds to the PAH1 domain of mSin3A, associates with the mSin3A-HDAC complex in vivo, and represses transcription when tethered to DNA. SAP25 is required for mSin3A-mediated, but not N-CoR-mediated, repression.",0,0,0,0.07839858,0,3.2389778817709,3.22085306917446,5.25198413034041,2.77712509683983,3.28445046611,3.32851768070511,4.14224187276996,0,0,0,0,1.372,0,0,0.180320067921569
"ENSG00000163159","HGNC:11644","VPS72","vacuolar protein sorting 72 homolog (S. cerevisiae)","6944","Q15906","VPS72_HUMAN","YL1 PF05764 4-218, YL1_C PF08265 290-319","#","#","Histone modification write cofactor","Histone acetylation","14966270","NuA4, NuA4-related complex","chromatin","#","#","14966270","The YL1 =VPS72 protein is a subunit of the TRRAP/TIP60 HAT complex. The YL1 protein is also present in cells as a subunit of the previously uncharacterized mammalian SRCAP complex, which bears a striking similarity to the S. cerevisiae SWR1 chromatin remodeling complex.",0.1266944259875,0.068497086737037,0,0,0,4.92448474305932,4.97915649604846,6.08529823643061,5.18793398305576,4.84267719153754,5.25389096605002,5.46853118616287,2.5973594722556,2.79439700839245,3.00875989144407,1.95207860925083,0.847,0,0,0.180223827877235
"ENSG00000111424","HGNC:12679","VDR","vitamin D (1,25- dihydroxyvitamin D3) receptor","7421","P11473","VDR_HUMAN","Hormone_recep PF00104 209-418, zf-C4 PF00105 22-91","NR","Nuclear hormone receptors","Chromatin remodeling cofactor, TF","#","16252006","#","histone","H2BK12ac, H3K14ac, H4K16ac","#","16252006","WINAC associates with chromatin through a physical interaction between the WSTF bromodomain and acetylated histones, which appears to be indispensable for VDR/promoter association for ligand-induced transrepression of 1α(OH)ase gene expression.",0,0,0,0,0,0.10612931879684,0.0781684883144705,0.318275186982098,0.21906503000809,0.0883717582629663,0.378166444919047,2.21233898727311,0.0437697622051,0.0228801635963016,0.0180542027900997,0.0630232371699529,0.878,0,1,0.177598950788249
"ENSG00000187531","HGNC:14935","SIRT7","sirtuin 7","51547","Q9NRC8","SIR7_HUMAN","SIR2 PF02146 133-275","#","#","Histone modification erase","Histone acetylation","22722849","B-WICH","histone","H3K18ac","H3K18","22722849","Genome-wide binding studies reveal that SIRT7 binds to promoters of a specific set of gene targets, where it deacetylates H3K18Ac and promotes transcriptional repression.",0.400297900769643,0.0286925830555556,0,0,0,3.09879514052108,3.38800488242102,5.51249870966358,3.67112350042758,3.21803560856054,3.42269319006344,4.72178823579208,0.896646137898225,0.574124633059768,0.680726810212472,0.512573805648303,0.857,0,0,0.177091663693823
